id,week,week_start_date,obj_num,flw_get,last_flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe
38,14,2020.12.15 0:00,4,9,8,23.5,8,9.7,7.8,9.6,17.16
38,15,2020.12.22 0:00,1,10,10,22.95,8,10.4,7.25,10.9,18.145
38,15,2020.12.22 0:00,2,7,7,23.55,8,9,7.95,10.55,18.445
38,15,2020.12.22 0:00,3,6,8,23.9,9,9.55,7.8,10.75,18.57
38,15,2020.12.22 0:00,4,9,9,23.5,8,9.9,7.8,9.95,16.465
38,16,2020.12.29 0:00,1,11,10,22.5,9,10.5,6.5,10.1,18.2
38,16,2020.12.29 0:00,2,7,7,23.5,9,9,7.9,10.9,18.88
38,16,2020.12.29 0:00,3,5,6,24.1,10,9.7,7.8,11.3,19.27
38,16,2020.12.29 0:00,4,9,9,23.5,8,10.1,7.8,10.3,15.77
38,17,2021.1.5 0:00,1,10,11,23.8,8,6.7,7.5,10.1,16.62
38,17,2021.1.5 0:00,2,7,7,23.5,8,9.1,7.8,11.1,17.69
38,17,2021.1.5 0:00,3,5,5,24,8,9.7,8,10.1,16.27
38,17,2021.1.5 0:00,4,11,9,23.5,8,9.8,7.8,10.5,14.82
38,18,2021.1.12 0:00,1,8,10,24,8,7.5,6.5,10,17.88
38,18,2021.1.12 0:00,2,5,7,23.8,8,7.5,6.3,8.3,17.91
38,18,2021.1.12 0:00,3,1,5,22.5,9,9.4,7.8,11.1,16.5
38,18,2021.1.12 0:00,4,7,11,23.6,9,7.5,6.2,9.5,14.81
38,19,2021.1.19 0:00,1,4,8,22.7,9,7,6.1,11.1,17.96
38,19,2021.1.19 0:00,2,4,5,23.8,9,7.4,6.5,8.2,18.3
38,19,2021.1.19 0:00,3,1,1,23.2,9,6.1,5,8.5,16.73
38,19,2021.1.19 0:00,4,5,7,23.4,8,7.6,6.2,9.5,15.67
38,20,2021.1.26 0:00,1,4,4,24,9,7.2,5.9,11.4,15.67
38,20,2021.1.26 0:00,2,3,4,23.8,10,7.5,6.3,8.1,17.5
38,20,2021.1.26 0:00,3,1,1,24.2,10,6.2,5.1,8.5,15.76
38,20,2021.1.26 0:00,4,4,5,24,9,7.4,6.1,10,16.6
38,21,2021.2.2 0:00,1,3,4,23.7,9,7,6,11.2,16
38,21,2021.2.2 0:00,2,5,3,23.5,9,7.5,6.4,9,18.1
38,21,2021.2.2 0:00,3,5,1,23.8,10,6.4,5.1,9,18.1
38,21,2021.2.2 0:00,4,5,4,23.5,9,7.4,6.3,9.5,16.71
38,22,2021.2.9 0:00,1,2,3,23.5,10,7,6,11.2,17.02
38,22,2021.2.9 0:00,2,7,5,24,10,6.4,5.7,6.5,19.72
38,22,2021.2.9 0:00,3,4,5,24.5,10,6.7,5.6,8.5,17.01
38,22,2021.2.9 0:00,4,3,5,24.2,10,5.5,5,6,16.1
38,23,2021.2.16 0:00,1,3,2,23.2,10,7.8,6.8,10.5,16.74
38,23,2021.2.16 0:00,2,4,7,24,11,6.6,6.1,7.5,20.64
38,23,2021.2.16 0:00,3,5,4,23.7,11,7,6,6.6,17.65
38,23,2021.2.16 0:00,4,5,3,23.7,10,5.5,5.5,7.7,16.1
38,24,2021.2.23 0:00,1,3,3,23.4,10,6.7,5.1,10.3,17
38,24,2021.2.23 0:00,2,5,4,24.2,11,7.8,6.9,8,19.4
38,24,2021.2.23 0:00,3,7,5,24.3,10,8.2,6.4,9.1,17.73
38,24,2021.2.23 0:00,4,6,5,24.4,11,7.1,6.2,8.8,18.06
38,25,2021.3.2 0:00,1,4,3,21,8,5.5,4.8,10.5,14.77
38,25,2021.3.2 0:00,2,5,5,19.3,8,8,7.1,8.8,14.24
38,25,2021.3.2 0:00,3,6,7,23.2,10,8.5,9.8,10.2,19.04
38,25,2021.3.2 0:00,4,11,6,18.8,8,7.4,6.4,9,18.6
38,26,2021.3.9 0:00,1,4,4,21.2,9,10.4,7.1,7.3,15.13
38,26,2021.3.9 0:00,2,6,5,20.2,10,8.3,7.6,9,14.37
38,26,2021.3.9 0:00,3,3,6,25.4,9,8.5,7.4,14,20.23
38,26,2021.3.9 0:00,4,9,11,22,8,8.4,7,10.2,19.3
38,27,2021.3.16 0:00,1,0,4,22,9,8.1,7,11.7,15.33
38,27,2021.3.16 0:00,2,2,6,22.6,9,9.1,8.1,11.4,14.46
38,27,2021.3.16 0:00,3,4,3,28.4,10,8.5,7.8,13.2,20.23
38,27,2021.3.16 0:00,4,3,9,24.7,8,8,7.6,13.7,19.04
38,28,2021.3.23 0:00,1,0,0,25,9,9.3,8.6,13.7,15.6
38,28,2021.3.23 0:00,2,3,2,21.5,9,8.3,7,10.2,18.05
38,28,2021.3.23 0:00,3,5,4,27.4,9,8.3,7,10.2,18.05
38,28,2021.3.23 0:00,4,3,3,27.2,8,8.3,6.5,12.2,24.71
38,29,2021.3.30 0:00,1,0,0,25.5,8,8.6,7.4,12.5,14.64
38,29,2021.3.30 0:00,2,4,3,23,8,8.5,7,10.5,13.73
38,29,2021.3.30 0:00,3,4,5,29.7,8,8.4,7.3,17.5,24.83
38,29,2021.3.30 0:00,4,3,3,29,9,9.4,7.5,15,23.77
38,30,2021.4.6 0:00,1,1,0,25.5,9,8.9,7,9,15.15
38,30,2021.4.6 0:00,2,2,4,22.54518519,9,8.2,7.4,12,14.12
38,30,2021.4.6 0:00,3,3,4,31,8,8.7,7.4,18.3,24.83
38,30,2021.4.6 0:00,4,3,3,39.5,8,9.6,7.6,16.1,23.58
49,4,2020.10.7 0:00,1,0,,20,8,7.3,7,6.7,13.13
49,4,2020.10.7 0:00,2,0,,22,5,9.3,9.5,10.5,12.78875
49,4,2020.10.7 0:00,3,0,,21.7,5,8.4,8,9.4,12.16875
49,4,2020.10.7 0:00,4,0,,23.5,5,8.7,9.4,7.3,12.78875
49,5,2020.10.14 0:00,1,0,0,18.5,6,7.4,7.5,7.3,12.3
49,5,2020.10.14 0:00,2,0,0,23.3,4,9.6,8.1,9.5,13.9
49,5,2020.10.14 0:00,3,0,0,22.5,5,9.6,9,10.5,14.82
49,5,2020.10.14 0:00,4,0,0,20.4,4,10.7,9.5,8.3,16.92
49,6,2020.10.21 0:00,1,0,0,18.5,9,6,5.5,5.7,19.66
49,6,2020.10.21 0:00,2,0,0,23.3,5,9,8.8,11.5,15.45
49,6,2020.10.21 0:00,3,0,0,24,6,9.8,8.6,10.6,15.75
49,6,2020.10.21 0:00,4,2,0,22.5,4,10.7,9.8,11.7,15.79
49,7,2020.10.28 0:00,1,1,0,19,10,9,6.6,8,21.38
49,7,2020.10.28 0:00,2,1,0,23.3,5,9,8.8,11.5,19.14
49,7,2020.10.28 0:00,3,2,0,25.3,6,10,8.9,10.8,16.55
49,7,2020.10.28 0:00,4,3,2,24.5,5,11.5,10.3,12,16.44
49,8,2020.11.4 0:00,1,3,1,19.1,7,6.1,5.1,10.1,19.82
49,8,2020.11.4 0:00,2,3,1,23.4,5,9,8.8,11.5,19.14
49,8,2020.11.4 0:00,3,5,2,26.7,7,10.4,9,16.3,17.27
49,8,2020.11.4 0:00,4,7,3,26.2,4,11.3,10.2,12.5,16.7
49,9,2020.11.11 0:00,1,4,3,20,7,6.8,5.6,11.4,20.07
49,9,2020.11.11 0:00,2,7,3,23.8,6,8.5,7,11.6,19.27
49,9,2020.11.11 0:00,3,9,5,28.5,8,10.5,8,18,17.4
49,9,2020.11.11 0:00,4,9,7,26.4,5,11.7,10.4,13,17.48
49,10,2020.11.18 0:00,1,4,4,20.8,9,8.1,6.5,9.5,22.09
49,10,2020.11.18 0:00,2,7,7,26,7,9.6,7.6,14.5,22.42
49,10,2020.11.18 0:00,3,10,9,30,8,10.5,8.3,18.5,18.69
49,10,2020.11.18 0:00,4,10,9,27.7,5,12,10.5,13.2,18.4
49,11,2020.11.25 0:00,1,4,4,21.8,9,8.3,6.6,9.7,22.1
49,11,2020.11.25 0:00,2,7,7,27.2,7,9.8,7.9,15,22.5
49,11,2020.11.25 0:00,3,11,10,31,8,10.5,8.5,18.8,19.18
49,11,2020.11.25 0:00,4,10,10,28,5,12,10.7,13.5,18.56
49,12,2020.12.2 0:00,1,4,4,22,11,6.3,5.2,13.5,22.26
49,12,2020.12.2 0:00,2,6,7,28.5,7,10,8.5,16,23.88
49,12,2020.12.2 0:00,3,10,11,32,9,10,7.3,16,21.09
49,12,2020.12.2 0:00,4,9,10,29,6,10.2,7.7,15,18.62
49,13,2020.12.9 0:00,1,3,4,22.5,11,6.8,5.2,13.8,22.56
49,13,2020.12.9 0:00,2,6,6,28.8,8,7.5,6.2,16.5,24.84
49,13,2020.12.9 0:00,3,9,10,32,10,7,6,17,22.05
49,13,2020.12.9 0:00,4,7,9,29.3,6,10.2,7.7,15,20.55
49,14,2020.12.16 0:00,1,3,3,23.3,12,7,5.3,14,24.23
49,14,2020.12.16 0:00,2,6,6,29.1,8,8,6.4,16.8,24.96
49,14,2020.12.16 0:00,3,9,9,32.5,9,7.4,6,15.3,22.87
49,14,2020.12.16 0:00,4,7,7,29.6,7,6.6,5.5,12.5,20.55
49,15,2020.12.23 0:00,1,3,3,23.7,12,7.3,5.5,14.2,25.02
49,15,2020.12.23 0:00,2,4,6,29.5,8,8.3,6.5,17,25.78
49,15,2020.12.23 0:00,3,8,9,32.6,9,7.4,6.3,15.4,23.51
49,15,2020.12.23 0:00,4,7,7,29.6,7,6.8,5.6,12.5,20.67
49,16,2020.12.30 0:00,1,5,3,24.1,12,7.4,5.9,14.7,25.71
49,16,2020.12.30 0:00,2,4,4,29.7,6,7,4.9,14.5,26.44
49,16,2020.12.30 0:00,3,7,8,33,8,7.7,6.6,15.6,23.92
49,16,2020.12.30 0:00,4,8,7,29.9,7,7,5.8,12.6,21.46
49,17,2021.1.6 0:00,1,9,5,24.4,12,7.7,6.2,14.9,27.77
49,17,2021.1.6 0:00,2,4,4,29.9,6,7,5.1,14.5,27.35
49,17,2021.1.6 0:00,3,6,7,33,8,7.7,6.6,15.7,25.12
49,17,2021.1.6 0:00,4,11,8,30.1,7,7.2,6.1,12.8,23.86
49,18,2021.1.13 0:00,1,10,9,24.5,12,7.8,6.5,15.2,29.68
49,18,2021.1.13 0:00,2,6,4,30.2,6,7,5.3,14.8,29.5
49,18,2021.1.13 0:00,3,5,6,33.1,8,7.9,6.9,15.8,26.47
49,18,2021.1.13 0:00,4,9,11,30.3,7,7.5,6.1,13,25.19
49,19,2021.1.20 0:00,1,11,10,24.8,11,7.8,6.6,15.4,29.7
49,19,2021.1.20 0:00,2,7,6,30.3,6,7.2,5.6,14.9,29.82
49,19,2021.1.20 0:00,3,6,5,33.1,8,8,6.9,15.8,27.25
49,19,2021.1.20 0:00,4,8,9,30.5,7,7.7,6.4,13.3,26.79
49,20,2021.1.27 0:00,1,13,11,25,11,8.1,6.7,15.4,30.56
49,20,2021.1.27 0:00,2,7,7,30.5,7,5.4,4.5,11.7,30.36
49,20,2021.1.27 0:00,3,8,6,33.3,8,8.3,7.1,16,28.94
49,20,2021.1.27 0:00,4,8,8,30.5,8,5.4,4.2,13.8,29.38
49,21,2021.2.3 0:00,1,13,13,25.2,11,8.3,6.8,15.5,31.72
49,21,2021.2.3 0:00,2,8,7,30.7,7,5.7,4.7,12,31.48
49,21,2021.2.3 0:00,3,9,8,33.3,8,8.5,7.3,16.3,30.12
49,21,2021.2.3 0:00,4,8,8,30.7,8,5.6,4.5,14,30.15
49,22,2021.2.10 0:00,1,13,13,24.8,10,8.4,6.8,15.8,31.84
49,22,2021.2.10 0:00,2,9,8,31,7,5.9,4.8,12.2,32.55
49,22,2021.2.10 0:00,3,7,9,27.7,7,8.8,7.5,16.5,31.57
49,22,2021.2.10 0:00,4,8,8,32,7,5.9,4.7,14.1,31.81
49,23,2021.2.17 0:00,1,11,13,25,10,8.6,6.9,15.9,32.16
49,23,2021.2.17 0:00,2,12,9,31.2,7,6.1,5,12.4,32.94
49,23,2021.2.17 0:00,3,9,7,27.9,7,8.9,7.7,16.7,32.34
49,23,2021.2.17 0:00,4,8,8,32.1,7,6.2,4.9,14.2,32.73
49,24,2021.2.24 0:00,1,7,11,25.3,10,8.8,7.1,16,33.09
49,24,2021.2.24 0:00,2,12,12,31.4,7,6.3,5.3,12.6,33.62
49,24,2021.2.24 0:00,3,10,9,28.1,7,9,7.8,16.8,33.16
49,24,2021.2.24 0:00,4,7,8,32.3,7,6.3,5.2,14.4,33.7
49,25,2021.3.3 0:00,1,3,7,20,5,8.9,7.2,16,33.73
49,25,2021.3.3 0:00,2,7,12,32,6,6.5,5.5,12.7,34.05
49,25,2021.3.3 0:00,3,10,10,23.1,5,9,7.9,16.8,33.6
49,25,2021.3.3 0:00,4,2,7,28.2,6,6.5,5.3,14.6,34.28
49,26,2021.3.10 0:00,1,2,3,20.5,7,3.6,3,12,33.84
49,26,2021.3.10 0:00,2,6,7,32.3,6,6.7,5.8,12.9,34.25
49,26,2021.3.10 0:00,3,8,10,23.5,5,9.3,8.2,17.2,33.71
49,26,2021.3.10 0:00,4,2,2,29.4,6,6.7,5.7,14.9,34.35
49,27,2021.3.17 0:00,1,0,2,20.8,8,3.2,2.5,10.5,33.98
49,27,2021.3.17 0:00,2,3,6,32.8,7,5.4,4.2,11.2,34.36
49,27,2021.3.17 0:00,3,8,8,24.7,6,8.2,6.5,13.4,34.12
49,27,2021.3.17 0:00,4,1,2,30.2,8,5.4,3.5,10.2,34.45
49,28,2021.3.24 0:00,1,0,0,22.5,9,2.8,2.1,8.7,34.25
49,28,2021.3.24 0:00,2,1,3,33.2,7,6.2,5.4,13.4,34.45
49,28,2021.3.24 0:00,3,3,8,26.5,6,8.5,6.8,15.2,34.23
49,28,2021.3.24 0:00,4,0,1,31.8,9,3.5,2.8,8.5,34.58
49,29,2021.3.31 0:00,1,1,0,24.6,10,2.5,2,8.2,34.54
49,29,2021.3.31 0:00,2,1,1,33.8,8,5.4,4.9,10.5,34.68
49,29,2021.3.31 0:00,3,1,3,27.2,7,7.5,6.3,13.7,34.45
49,29,2021.3.31 0:00,4,0,0,32.3,10,3.3,2.5,7.7,34.67
49,30,2021.4.7 0:00,1,3,1,25.2,10,2.8,2.4,8.7,34.68
49,30,2021.4.7 0:00,2,2,1,34.5,8,5.9,5.1,10.9,34.72
49,30,2021.4.7 0:00,3,3,1,27.8,7,8.1,6.8,14.5,34.55
49,30,2021.4.7 0:00,4,1,0,33.2,10,3.8,2.9,8.2,34.78
