도,시군,품목,작기,농가명,week,조사일자,개체번호,액아 개수,액아구분,초장,엽수,엽장,엽폭,엽병장,관부직경,화방번호,화방별착과수
전북,남원,딸기,1,26,25.0,2021-03-02,2.0,0.0,본주,32.0,8.0,7.8,7.2,12.7,21.53,5.0,
전북,남원,딸기,1,26,25.0,2021-03-02,2.0,0.0,본주,32.0,8.0,7.8,7.2,12.7,21.53,6.0,
전북,남원,딸기,1,26,25.0,2021-03-02,3.0,0.0,본주,32.9,6.0,6.6,6.0,12.3,19.52,2.0,
전북,남원,딸기,1,26,25.0,2021-03-02,3.0,0.0,본주,32.9,6.0,6.6,6.0,12.3,19.52,3.0,5.0
전북,남원,딸기,1,26,25.0,2021-03-02,3.0,0.0,본주,32.9,6.0,6.6,6.0,12.3,19.52,4.0,2.0
전북,남원,딸기,1,26,25.0,2021-03-02,3.0,0.0,본주,32.9,6.0,6.6,6.0,12.3,19.52,5.0,
전북,남원,딸기,1,26,25.0,2021-03-02,3.0,0.0,본주,32.9,6.0,6.6,6.0,12.3,19.52,6.0,
전북,남원,딸기,1,26,25.0,2021-03-02,4.0,0.0,본주,41.6,8.0,7.1,6.0,13.3,21.68,2.0,
전북,남원,딸기,1,26,25.0,2021-03-02,4.0,0.0,본주,41.6,8.0,7.1,6.0,13.3,21.68,3.0,6.0
전북,남원,딸기,1,26,25.0,2021-03-02,4.0,0.0,본주,41.6,8.0,7.1,6.0,13.3,21.68,4.0,6.0
전북,남원,딸기,1,26,25.0,2021-03-02,4.0,0.0,본주,41.6,8.0,7.1,6.0,13.3,21.68,5.0,
전북,남원,딸기,1,26,25.0,2021-03-02,4.0,0.0,본주,41.6,8.0,7.1,6.0,13.3,21.68,6.0,
전북,남원,딸기,1,26,26.0,2021-03-08,1.0,0.0,본주,26.4,7.0,6.5,4.9,12.0,20.01,3.0,6.0
전북,남원,딸기,1,26,26.0,2021-03-08,1.0,0.0,본주,26.4,7.0,6.5,4.9,12.0,20.01,4.0,4.0
전북,남원,딸기,1,26,26.0,2021-03-08,1.0,0.0,본주,26.4,7.0,6.5,4.9,12.0,20.01,5.0,
전북,남원,딸기,1,26,26.0,2021-03-08,1.0,0.0,본주,26.4,7.0,6.5,4.9,12.0,20.01,6.0,
전북,남원,딸기,1,26,26.0,2021-03-08,2.0,0.0,본주,32.0,8.0,7.9,7.2,12.8,21.56,3.0,5.0
전북,남원,딸기,1,26,26.0,2021-03-08,2.0,0.0,본주,32.0,8.0,7.9,7.2,12.8,21.56,4.0,2.0
전북,남원,딸기,1,26,26.0,2021-03-08,2.0,0.0,본주,32.0,8.0,7.9,7.2,12.8,21.56,5.0,
전북,남원,딸기,1,26,26.0,2021-03-08,2.0,0.0,본주,32.0,8.0,7.9,7.2,12.8,21.56,6.0,
전북,남원,딸기,1,26,26.0,2021-03-08,3.0,0.0,본주,33.1,6.0,6.6,6.0,12.4,19.58,3.0,5.0
전북,남원,딸기,1,26,26.0,2021-03-08,3.0,0.0,본주,33.1,6.0,6.6,6.0,12.4,19.58,4.0,3.0
전북,남원,딸기,1,26,26.0,2021-03-08,3.0,0.0,본주,33.1,6.0,6.6,6.0,12.4,19.58,5.0,
전북,남원,딸기,1,26,26.0,2021-03-08,3.0,0.0,본주,33.1,6.0,6.6,6.0,12.4,19.58,6.0,
전북,남원,딸기,1,26,26.0,2021-03-08,4.0,0.0,본주,33.2,6.0,6.5,5.4,11.6,20.63,3.0,6.0
전북,남원,딸기,1,26,26.0,2021-03-08,4.0,0.0,본주,33.2,6.0,6.5,5.4,11.6,20.63,4.0,6.0
전북,남원,딸기,1,26,26.0,2021-03-08,4.0,0.0,본주,33.2,6.0,6.5,5.4,11.6,20.63,5.0,2.0
전북,남원,딸기,1,26,26.0,2021-03-08,4.0,0.0,본주,33.2,6.0,6.5,5.4,11.6,20.63,6.0,
전북,남원,딸기,1,26,27.0,2021-03-15,1.0,0.0,본주,26.4,7.0,6.7,4.9,8.5,19.98,3.0,6.0
전북,남원,딸기,1,26,27.0,2021-03-15,1.0,0.0,본주,26.4,7.0,6.7,4.9,8.5,19.98,4.0,4.0
전북,남원,딸기,1,26,27.0,2021-03-15,1.0,0.0,본주,26.4,7.0,6.7,4.9,8.5,19.98,5.0,
전북,남원,딸기,1,26,27.0,2021-03-15,1.0,0.0,본주,26.4,7.0,6.7,4.9,8.5,19.98,6.0,
전북,남원,딸기,1,26,27.0,2021-03-15,2.0,0.0,본주,32.0,9.0,7.0,6.5,12.8,21.48,3.0,5.0
전북,남원,딸기,1,26,27.0,2021-03-15,2.0,0.0,본주,32.0,9.0,7.0,6.5,12.8,21.48,4.0,3.0
전북,남원,딸기,1,26,27.0,2021-03-15,2.0,0.0,본주,32.0,9.0,7.0,6.5,12.8,21.48,5.0,2.0
전북,남원,딸기,1,26,27.0,2021-03-15,2.0,0.0,본주,32.0,9.0,7.0,6.5,12.8,21.48,6.0,
전북,남원,딸기,1,26,27.0,2021-03-15,3.0,0.0,본주,33.4,8.0,8.0,6.6,12.3,19.49,3.0,5.0
전북,남원,딸기,1,26,27.0,2021-03-15,3.0,0.0,본주,33.4,8.0,8.0,6.6,12.3,19.49,4.0,3.0
전북,남원,딸기,1,26,27.0,2021-03-15,3.0,0.0,본주,33.4,8.0,8.0,6.6,12.3,19.49,5.0,
전북,남원,딸기,1,26,27.0,2021-03-15,3.0,0.0,본주,33.4,8.0,8.0,6.6,12.3,19.49,6.0,
전북,남원,딸기,1,26,27.0,2021-03-15,4.0,0.0,본주,33.5,8.0,7.2,6.0,11.4,20.63,3.0,5.0
전북,남원,딸기,1,26,27.0,2021-03-15,4.0,0.0,본주,33.5,8.0,7.2,6.0,11.4,20.63,4.0,6.0
전북,남원,딸기,1,26,27.0,2021-03-15,4.0,0.0,본주,33.5,8.0,7.2,6.0,11.4,20.63,5.0,3.0
전북,남원,딸기,1,26,27.0,2021-03-15,4.0,0.0,본주,33.5,8.0,7.2,6.0,11.4,20.63,6.0,
전북,남원,딸기,1,26,28.0,2021-03-22,1.0,0.0,본주,28.1,8.0,8.7,8.0,15.3,19.93,3.0,5.0
전북,남원,딸기,1,26,28.0,2021-03-22,1.0,0.0,본주,28.1,8.0,8.7,8.0,15.3,19.93,4.0,5.0
전북,남원,딸기,1,26,28.0,2021-03-22,1.0,0.0,본주,28.1,8.0,8.7,8.0,15.3,19.93,5.0,
전북,남원,딸기,1,26,28.0,2021-03-22,1.0,0.0,본주,28.1,8.0,8.7,8.0,15.3,19.93,6.0,
전북,남원,딸기,1,26,28.0,2021-03-22,2.0,0.0,본주,30.5,10.0,8.4,7.5,13.5,21.49,3.0,4.0
전북,남원,딸기,1,26,28.0,2021-03-22,2.0,0.0,본주,30.5,10.0,8.4,7.5,13.5,21.49,4.0,6.0
전북,남원,딸기,1,26,28.0,2021-03-22,2.0,0.0,본주,30.5,10.0,8.4,7.5,13.5,21.49,5.0,2.0
전북,남원,딸기,1,26,28.0,2021-03-22,2.0,0.0,본주,30.5,10.0,8.4,7.5,13.5,21.49,6.0,
전북,남원,딸기,1,26,28.0,2021-03-22,3.0,0.0,본주,33.3,10.0,8.7,8.0,12.8,19.49,3.0,4.0
전북,남원,딸기,1,26,28.0,2021-03-22,3.0,0.0,본주,33.3,10.0,8.7,8.0,12.8,19.49,4.0,7.0
전북,남원,딸기,1,26,28.0,2021-03-22,3.0,0.0,본주,33.3,10.0,8.7,8.0,12.8,19.49,5.0,
전북,남원,딸기,1,26,28.0,2021-03-22,3.0,0.0,본주,33.3,10.0,8.7,8.0,12.8,19.49,6.0,
전북,남원,딸기,1,26,28.0,2021-03-22,4.0,0.0,본주,28.2,7.0,7.2,6.0,11.4,20.56,3.0,2.0
전북,남원,딸기,1,26,28.0,2021-03-22,4.0,0.0,본주,28.2,7.0,7.2,6.0,11.4,20.56,4.0,6.0
전북,남원,딸기,1,26,28.0,2021-03-22,4.0,0.0,본주,28.2,7.0,7.2,6.0,11.4,20.56,5.0,4.0
전북,남원,딸기,1,26,28.0,2021-03-22,4.0,0.0,본주,28.2,7.0,7.2,6.0,11.4,20.56,6.0,
전북,남원,딸기,1,26,29.0,2021-03-29,1.0,0.0,본주,30.5,8.0,8.6,8.1,15.5,19.72,3.0,1.0
전북,남원,딸기,1,26,29.0,2021-03-29,1.0,0.0,본주,30.5,8.0,8.6,8.1,15.5,19.72,4.0,4.0
전북,남원,딸기,1,26,29.0,2021-03-29,1.0,0.0,본주,30.5,8.0,8.6,8.1,15.5,19.72,5.0,1.0
전북,남원,딸기,1,26,29.0,2021-03-29,1.0,0.0,본주,30.5,8.0,8.6,8.1,15.5,19.72,6.0,
전북,남원,딸기,1,26,29.0,2021-03-29,2.0,0.0,본주,32.0,12.0,9.6,8.4,20.1,21.33,3.0,
전북,남원,딸기,1,26,29.0,2021-03-29,2.0,0.0,본주,32.0,12.0,9.6,8.4,20.1,21.33,4.0,7.0
전북,남원,딸기,1,26,29.0,2021-03-29,2.0,0.0,본주,32.0,12.0,9.6,8.4,20.1,21.33,5.0,2.0
전북,남원,딸기,1,26,29.0,2021-03-29,2.0,0.0,본주,32.0,12.0,9.6,8.4,20.1,21.33,6.0,
전북,남원,딸기,1,26,29.0,2021-03-29,3.0,0.0,본주,29.0,12.0,9.2,7.4,19.3,19.32,3.0,
전북,남원,딸기,1,26,29.0,2021-03-29,3.0,0.0,본주,29.0,12.0,9.2,7.4,19.3,19.32,4.0,8.0
전북,남원,딸기,1,26,29.0,2021-03-29,3.0,0.0,본주,29.0,12.0,9.2,7.4,19.3,19.32,5.0,
전북,남원,딸기,1,26,29.0,2021-03-29,3.0,0.0,본주,29.0,12.0,9.2,7.4,19.3,19.32,6.0,
전북,남원,딸기,1,26,29.0,2021-03-29,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.2,20.49,3.0,
전북,남원,딸기,1,26,29.0,2021-03-29,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.2,20.49,4.0,5.0
전북,남원,딸기,1,26,29.0,2021-03-29,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.2,20.49,5.0,4.0
전북,남원,딸기,1,26,29.0,2021-03-29,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.2,20.49,6.0,
전북,남원,딸기,1,26,30.0,2021-04-05,1.0,0.0,본주,33.5,8.0,10.8,9.5,21.0,19.74,3.0,
전북,남원,딸기,1,26,30.0,2021-04-05,1.0,0.0,본주,33.5,8.0,10.8,9.5,21.0,19.74,4.0,2.0
전북,남원,딸기,1,26,30.0,2021-04-05,1.0,0.0,본주,33.5,8.0,10.8,9.5,21.0,19.74,5.0,
전북,남원,딸기,1,26,30.0,2021-04-05,1.0,0.0,본주,33.5,8.0,10.8,9.5,21.0,19.74,6.0,
전북,남원,딸기,1,26,30.0,2021-04-05,2.0,0.0,본주,37.5,12.0,9.0,6.5,21.8,21.29,3.0,
전북,남원,딸기,1,26,30.0,2021-04-05,2.0,0.0,본주,37.5,12.0,9.0,6.5,21.8,21.29,4.0,6.0
전북,남원,딸기,1,26,30.0,2021-04-05,2.0,0.0,본주,37.5,12.0,9.0,6.5,21.8,21.29,5.0,2.0
전북,남원,딸기,1,26,30.0,2021-04-05,2.0,0.0,본주,37.5,12.0,9.0,6.5,21.8,21.29,6.0,
전북,남원,딸기,1,26,30.0,2021-04-05,3.0,0.0,본주,32.8,12.0,10.1,8.3,22.8,19.43,3.0,
전북,남원,딸기,1,26,30.0,2021-04-05,3.0,0.0,본주,32.8,12.0,10.1,8.3,22.8,19.43,4.0,5.0
전북,남원,딸기,1,26,30.0,2021-04-05,3.0,0.0,본주,32.8,12.0,10.1,8.3,22.8,19.43,5.0,0.0
전북,남원,딸기,1,26,30.0,2021-04-05,3.0,0.0,본주,32.8,12.0,10.1,8.3,22.8,19.43,6.0,0.0
전북,남원,딸기,1,26,30.0,2021-04-05,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.3,20.38,3.0,
전북,남원,딸기,1,26,30.0,2021-04-05,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.3,20.38,4.0,4.0
전북,남원,딸기,1,26,30.0,2021-04-05,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.3,20.38,5.0,4.0
전북,남원,딸기,1,26,30.0,2021-04-05,4.0,0.0,본주,28.7,8.0,7.5,6.0,9.3,20.38,6.0,
전북,남원,딸기,1,26,31.0,2021-04-12,1.0,0.0,본주,36.1,7.0,11.0,9.1,23.9,19.54,4.0,1.0
전북,남원,딸기,1,26,31.0,2021-04-12,1.0,0.0,본주,36.1,7.0,11.0,9.1,23.9,19.54,5.0,
전북,남원,딸기,1,26,31.0,2021-04-12,1.0,0.0,본주,36.1,7.0,11.0,9.1,23.9,19.54,6.0,
전북,남원,딸기,1,26,31.0,2021-04-12,1.0,0.0,본주,36.1,7.0,11.0,9.1,23.9,19.54,7.0,
전북,남원,딸기,1,26,31.0,2021-04-12,2.0,0.0,본주,39.8,11.0,12.0,9.6,25.7,21.06,4.0,4.0
전북,남원,딸기,1,26,31.0,2021-04-12,2.0,0.0,본주,39.8,11.0,12.0,9.6,25.7,21.06,5.0,1.0
전북,남원,딸기,1,26,31.0,2021-04-12,2.0,0.0,본주,39.8,11.0,12.0,9.6,25.7,21.06,6.0,1.0
전북,남원,딸기,1,26,31.0,2021-04-12,2.0,0.0,본주,39.8,11.0,12.0,9.6,25.7,21.06,7.0,
전북,남원,딸기,1,26,31.0,2021-04-12,3.0,0.0,본주,34.2,11.0,10.4,9.0,20.2,20.29,4.0,3.0
전북,남원,딸기,1,26,31.0,2021-04-12,3.0,0.0,본주,34.2,11.0,10.4,9.0,20.2,20.29,5.0,
전북,남원,딸기,1,26,31.0,2021-04-12,3.0,0.0,본주,34.2,11.0,10.4,9.0,20.2,20.29,6.0,2.0
전북,남원,딸기,1,26,31.0,2021-04-12,3.0,0.0,본주,34.2,11.0,10.4,9.0,20.2,20.29,7.0,0.0
전북,남원,딸기,1,26,31.0,2021-04-12,4.0,0.0,본주,23.5,9.0,8.0,6.5,12.8,20.29,4.0,
전북,남원,딸기,1,26,31.0,2021-04-12,4.0,0.0,본주,23.5,9.0,8.0,6.5,12.8,20.29,5.0,2.0
전북,남원,딸기,1,26,31.0,2021-04-12,4.0,0.0,본주,23.5,9.0,8.0,6.5,12.8,20.29,6.0,1.0
전북,남원,딸기,1,26,31.0,2021-04-12,4.0,0.0,본주,23.5,9.0,8.0,6.5,12.8,20.29,7.0,
전남,화순,딸기,1,31,3.0,2020-10-05,1.0,0.0,본주,21.5,9.0,10.5,8.0,9.5,12.8,0.0,
전남,화순,딸기,1,31,3.0,2020-10-05,2.0,0.0,본주,24.0,9.0,10.5,7.6,11.0,12.9,0.0,
전남,화순,딸기,1,31,3.0,2020-10-05,3.0,0.0,본주,23.0,9.0,9.5,7.5,9.0,12.3,0.0,
전남,화순,딸기,1,31,3.0,2020-10-05,4.0,0.0,본주,18.0,10.0,9.5,7.2,6.0,12.8,0.0,
전남,화순,딸기,1,31,4.0,2020-10-14,1.0,0.0,본주,24.5,10.0,12.5,8.7,11.0,13.5,0.0,
전남,화순,딸기,1,31,4.0,2020-10-14,2.0,0.0,본주,25.5,10.0,11.7,8.0,13.5,13.6,0.0,
전남,화순,딸기,1,31,4.0,2020-10-14,3.0,0.0,본주,24.0,10.0,11.2,8.5,12.3,12.9,0.0,
전남,화순,딸기,1,31,4.0,2020-10-14,4.0,0.0,본주,23.0,11.0,10.5,8.8,9.5,13.3,1.0,
전남,화순,딸기,1,31,5.0,2020-10-23,1.0,0.0,본주,27.5,7.0,11.5,8.5,11.5,15.2,1.0,
전남,화순,딸기,1,31,5.0,2020-10-23,2.0,0.0,본주,28.0,5.0,10.5,8.0,13.0,14.6,1.0,
전남,화순,딸기,1,31,5.0,2020-10-23,3.0,0.0,본주,26.5,6.0,11.5,8.5,12.5,13.9,1.0,
전남,화순,딸기,1,31,5.0,2020-10-23,4.0,0.0,본주,25.0,9.0,9.5,7.5,8.5,13.9,1.0,
전남,화순,딸기,1,31,6.0,2020-10-28,1.0,0.0,본주,29.5,7.0,12.0,11.0,11.0,15.5,1.0,
전남,화순,딸기,1,31,6.0,2020-10-28,2.0,0.0,본주,32.0,5.0,12.5,11.0,15.0,14.2,1.0,
전남,화순,딸기,1,31,6.0,2020-10-28,3.0,0.0,본주,29.0,6.0,14.7,11.0,13.0,14.1,1.0,
전남,화순,딸기,1,31,6.0,2020-10-28,4.0,0.0,본주,29.5,10.0,12.5,11.0,14.0,14.9,1.0,
전남,화순,딸기,1,31,7.0,2020-11-04,1.0,0.0,본주,31.0,8.0,13.0,11.5,15.5,16.4,1.0,1.0
전남,화순,딸기,1,31,7.0,2020-11-04,2.0,0.0,본주,33.5,7.0,12.5,11.0,15.0,14.7,1.0,1.0
전남,화순,딸기,1,31,7.0,2020-11-04,3.0,0.0,본주,31.5,7.0,12.5,10.5,14.0,15.5,1.0,
전남,화순,딸기,1,31,7.0,2020-11-04,4.0,0.0,본주,35.0,10.0,13.5,10.5,15.0,15.0,1.0,2.0
전남,화순,딸기,1,31,8.0,2020-11-10,1.0,0.0,본주,34.5,8.0,13.5,10.0,17.5,16.5,1.0,5.0
전남,화순,딸기,1,31,8.0,2020-11-10,2.0,0.0,본주,34.0,8.0,12.5,10.5,18.0,14.9,1.0,3.0
전남,화순,딸기,1,31,8.0,2020-11-10,3.0,0.0,본주,33.0,8.0,14.5,12.0,15.0,15.7,1.0,1.0
전남,화순,딸기,1,31,8.0,2020-11-10,4.0,0.0,본주,36.0,10.0,13.0,9.5,20.5,15.2,1.0,5.0
전남,화순,딸기,1,31,9.0,2020-11-16,1.0,0.0,본주,36.0,6.0,12.0,10.5,20.0,16.7,1.0,7.0
전남,화순,딸기,1,31,9.0,2020-11-16,2.0,0.0,본주,37.0,8.0,12.5,11.0,23.0,15.1,1.0,6.0
전남,화순,딸기,1,31,9.0,2020-11-16,3.0,0.0,본주,33.0,6.0,11.5,9.8,19.0,15.9,1.0,4.0
전남,화순,딸기,1,31,9.0,2020-11-16,4.0,0.0,본주,37.0,8.0,13.5,10.0,22.0,15.4,1.0,7.0
전남,화순,딸기,1,31,10.0,2020-11-25,1.0,0.0,본주,37.0,7.0,12.5,11.0,22.5,16.9,1.0,10.0
전남,화순,딸기,1,31,10.0,2020-11-25,2.0,0.0,본주,40.0,8.0,13.5,11.5,25.5,15.3,1.0,9.0
전남,화순,딸기,1,31,10.0,2020-11-25,3.0,0.0,본주,34.0,7.0,10.5,8.5,20.0,16.1,1.0,9.0
전남,화순,딸기,1,31,10.0,2020-11-25,4.0,0.0,본주,38.5,8.0,13.5,10.0,23.0,15.6,1.0,10.0
전남,화순,딸기,1,31,11.0,2020-12-03,1.0,0.0,본주,37.5,8.0,12.0,9.0,18.0,16.9,1.0,9.0
전남,화순,딸기,1,31,11.0,2020-12-03,1.0,0.0,본주,37.5,8.0,12.0,9.0,18.0,16.9,2.0,
전남,화순,딸기,1,31,11.0,2020-12-03,2.0,0.0,본주,41.0,9.0,13.5,11.5,23.0,15.9,1.0,9.0
전남,화순,딸기,1,31,11.0,2020-12-03,2.0,0.0,본주,41.0,9.0,13.5,11.5,23.0,15.9,2.0,
전남,화순,딸기,1,31,11.0,2020-12-03,3.0,0.0,본주,37.5,8.0,12.5,11.0,21.5,16.1,1.0,9.0
전남,화순,딸기,1,31,11.0,2020-12-03,4.0,0.0,본주,38.5,8.0,14.0,10.0,23.5,15.7,1.0,10.0
전남,화순,딸기,1,31,11.0,2020-12-03,4.0,0.0,본주,38.5,8.0,14.0,10.0,23.5,15.7,2.0,
전남,화순,딸기,1,31,12.0,2020-12-08,1.0,0.0,본주,37.5,8.0,12.0,9.0,19.0,17.0,1.0,9.0
전남,화순,딸기,1,31,12.0,2020-12-08,1.0,0.0,본주,37.5,8.0,12.0,9.0,19.0,17.0,2.0,
전남,화순,딸기,1,31,12.0,2020-12-08,2.0,0.0,본주,41.0,9.0,14.5,9.5,22.0,16.8,1.0,8.0
전남,화순,딸기,1,31,12.0,2020-12-08,2.0,0.0,본주,41.0,9.0,14.5,9.5,22.0,16.8,2.0,
전남,화순,딸기,1,31,12.0,2020-12-08,3.0,0.0,본주,38.5,9.0,13.0,9.0,21.0,15.4,1.0,9.0
전남,화순,딸기,1,31,12.0,2020-12-08,3.0,0.0,본주,38.5,9.0,13.0,9.0,21.0,15.4,2.0,
전남,화순,딸기,1,31,12.0,2020-12-08,4.0,0.0,본주,39.0,8.0,12.0,10.0,25.0,15.8,1.0,9.0
전남,화순,딸기,1,31,12.0,2020-12-08,4.0,0.0,본주,39.0,8.0,12.0,10.0,25.0,15.8,2.0,
전남,화순,딸기,1,31,13.0,2020-12-17,1.0,0.0,본주,38.0,8.0,13.0,9.0,18.0,17.1,1.0,8.0
전남,화순,딸기,1,31,13.0,2020-12-17,1.0,0.0,본주,38.0,8.0,13.0,9.0,18.0,17.1,2.0,
전남,화순,딸기,1,31,13.0,2020-12-17,2.0,0.0,본주,41.5,11.0,13.0,8.5,24.0,17.2,1.0,7.0
전남,화순,딸기,1,31,13.0,2020-12-17,2.0,0.0,본주,41.5,11.0,13.0,8.5,24.0,17.2,2.0,1.0
전남,화순,딸기,1,31,13.0,2020-12-17,3.0,0.0,본주,39.0,9.0,13.0,9.5,24.0,15.5,1.0,9.0
전남,화순,딸기,1,31,13.0,2020-12-17,3.0,0.0,본주,39.0,9.0,13.0,9.5,24.0,15.5,2.0,
전남,화순,딸기,1,31,13.0,2020-12-17,4.0,0.0,본주,39.0,10.0,11.5,8.5,21.5,15.8,1.0,8.0
전남,화순,딸기,1,31,13.0,2020-12-17,4.0,0.0,본주,39.0,10.0,11.5,8.5,21.5,15.8,2.0,
전남,화순,딸기,1,31,14.0,,1.0,0.0,,37.73333333333333,7.0,12.8,9.0,18.0,17.163333333333334,,
전남,화순,딸기,1,31,14.0,,2.0,0.0,,41.36666666666667,10.0,13.033333333333331,8.533333333333333,23.466666666666665,17.58,,
전남,화순,딸기,1,31,14.0,,3.0,0.0,,39.833333333333336,8.0,12.933333333333334,9.333333333333334,22.166666666666668,16.84,,
전남,화순,딸기,1,31,14.0,,4.0,0.0,,39.03333333333333,9.0,11.366666666666667,8.333333333333334,21.4,17.12666666666667,,
전남,화순,딸기,1,31,15.0,,1.0,0.0,,37.46666666666667,7.0,12.6,9.0,18.0,17.226666666666667,,
전남,화순,딸기,1,31,15.0,,2.0,0.0,,41.23333333333333,9.0,13.066666666666666,8.566666666666666,22.933333333333334,17.96,,
전남,화순,딸기,1,31,15.0,,3.0,0.0,,40.66666666666666,8.0,12.866666666666667,9.166666666666666,20.33333333333333,18.18,,
전남,화순,딸기,1,31,15.0,,4.0,0.0,,39.06666666666667,8.0,11.233333333333333,8.166666666666666,21.3,18.453333333333333,,
전남,화순,딸기,1,31,16.0,2021-01-08,1.0,0.0,본주,37.2,7.0,12.4,9.0,18.0,17.29,1.0,5.0
전남,화순,딸기,1,31,16.0,2021-01-08,1.0,0.0,본주,37.2,7.0,12.4,9.0,18.0,17.29,2.0,3.0
전남,화순,딸기,1,31,16.0,2021-01-08,2.0,0.0,본주,41.1,9.0,13.1,8.6,22.4,18.34,1.0,2.0
전남,화순,딸기,1,31,16.0,2021-01-08,2.0,0.0,본주,41.1,9.0,13.1,8.6,22.4,18.34,2.0,8.0
전남,화순,딸기,1,31,16.0,2021-01-08,3.0,0.0,본주,41.5,8.0,12.8,9.0,18.5,19.52,1.0,5.0
전남,화순,딸기,1,31,16.0,2021-01-08,3.0,0.0,본주,41.5,8.0,12.8,9.0,18.5,19.52,2.0,2.0
전남,화순,딸기,1,31,16.0,2021-01-08,4.0,0.0,본주,39.1,8.0,11.1,8.0,21.2,19.78,1.0,4.0
전남,화순,딸기,1,31,16.0,2021-01-08,4.0,0.0,본주,39.1,8.0,11.1,8.0,21.2,19.78,2.0,6.0
전남,화순,딸기,1,31,17.0,2021-01-13,1.0,0.0,본주,38.1,7.0,9.0,6.4,17.0,16.66,1.0,3.0
전남,화순,딸기,1,31,17.0,2021-01-13,1.0,0.0,본주,38.1,7.0,9.0,6.4,17.0,16.66,2.0,4.0
전남,화순,딸기,1,31,17.0,2021-01-13,2.0,0.0,본주,40.8,9.0,8.1,6.0,19.2,16.8,1.0,2.0
전남,화순,딸기,1,31,17.0,2021-01-13,2.0,0.0,본주,40.8,9.0,8.1,6.0,19.2,16.8,2.0,8.0
전남,화순,딸기,1,31,17.0,2021-01-13,3.0,0.0,본주,39.1,8.0,7.9,6.1,16.8,19.34,1.0,4.0
전남,화순,딸기,1,31,17.0,2021-01-13,3.0,0.0,본주,39.1,8.0,7.9,6.1,16.8,19.34,2.0,3.0
전남,화순,딸기,1,31,17.0,2021-01-13,4.0,0.0,본주,39.2,8.0,11.2,8.1,20.8,17.52,1.0,2.0
전남,화순,딸기,1,31,17.0,2021-01-13,4.0,0.0,본주,39.2,8.0,11.2,8.1,20.8,17.52,2.0,7.0
전남,화순,딸기,1,31,18.0,2021-01-21,1.0,0.0,본주,38.5,10.0,8.7,6.4,16.8,18.02,1.0,1.0
전남,화순,딸기,1,31,18.0,2021-01-21,1.0,0.0,본주,38.5,10.0,8.7,6.4,16.8,18.02,2.0,5.0
전남,화순,딸기,1,31,18.0,2021-01-21,2.0,0.0,본주,41.1,11.0,8.2,6.0,18.2,18.22,1.0,
전남,화순,딸기,1,31,18.0,2021-01-21,2.0,0.0,본주,41.1,11.0,8.2,6.0,18.2,18.22,2.0,8.0
전남,화순,딸기,1,31,18.0,2021-01-21,3.0,0.0,본주,39.2,8.0,8.1,6.2,16.5,20.89,1.0,
전남,화순,딸기,1,31,18.0,2021-01-21,3.0,0.0,본주,39.2,8.0,8.1,6.2,16.5,20.89,2.0,7.0
전남,화순,딸기,1,31,18.0,2021-01-21,4.0,0.0,본주,39.2,8.0,6.8,5.7,17.8,19.2,1.0,
전남,화순,딸기,1,31,18.0,2021-01-21,4.0,0.0,본주,39.2,8.0,6.8,5.7,17.8,19.2,2.0,7.0
전남,화순,딸기,1,31,19.0,2021-01-28,1.0,0.0,본주,38.0,9.0,9.0,6.3,17.1,18.93,1.0,
전남,화순,딸기,1,31,19.0,2021-01-28,1.0,0.0,본주,38.0,9.0,9.0,6.3,17.1,18.93,2.0,5.0
전남,화순,딸기,1,31,19.0,2021-01-28,2.0,0.0,본주,41.2,9.0,8.1,5.9,19.7,19.02,1.0,
전남,화순,딸기,1,31,19.0,2021-01-28,2.0,0.0,본주,41.2,9.0,8.1,5.9,19.7,19.02,2.0,8.0
전남,화순,딸기,1,31,19.0,2021-01-28,2.0,0.0,본주,41.2,9.0,8.1,5.9,19.7,19.02,3.0,
전남,화순,딸기,1,31,19.0,2021-01-28,3.0,0.0,본주,38.5,9.0,8.1,5.8,16.7,20.51,1.0,
전남,화순,딸기,1,31,19.0,2021-01-28,3.0,0.0,본주,38.5,9.0,8.1,5.8,16.7,20.51,2.0,7.0
전남,화순,딸기,1,31,19.0,2021-01-28,4.0,0.0,본주,39.2,9.0,6.7,5.6,17.5,16.22,1.0,
전남,화순,딸기,1,31,19.0,2021-01-28,4.0,0.0,본주,39.2,9.0,6.7,5.6,17.5,16.22,2.0,7.0
전남,화순,딸기,1,31,20.0,2021-02-04,1.0,0.0,본주,38.5,9.0,9.0,6.4,17.2,17.0,1.0,
전남,화순,딸기,1,31,20.0,2021-02-04,1.0,0.0,본주,38.5,9.0,9.0,6.4,17.2,17.0,2.0,4.0
전남,화순,딸기,1,31,20.0,2021-02-04,2.0,0.0,본주,41.8,9.0,8.3,6.2,19.2,17.88,1.0,
전남,화순,딸기,1,31,20.0,2021-02-04,2.0,0.0,본주,41.8,9.0,8.3,6.2,19.2,17.88,2.0,7.0
