id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
52,2020-08-21 0:00,30.950000000000006,24.63571428571429,2.0249999999999995,0.0,13.084,16.080714285714286,33.839999999999996,25.34285714285715,83.97999999999999,97.34285714285714,380.6,451.35714285714283,28.589999999999996,26.75
52,2020-08-22 0:00,28.669999999999998,25.535714285714285,1.338,0.0,8.462,13.947857142857142,31.93,26.171428571428574,86.11999999999999,97.07857142857141,368.7,391.64285714285717,29.369999999999997,26.821428571428566
52,2020-08-23 0:00,29.372727272727275,24.507692307692306,1.651818181818182,0.0,12.52727272727273,11.397692307692308,32.945454545454545,26.05384615384616,84.89090909090909,96.3769230769231,369.90909090909093,441.6923076923077,29.60909090909091,26.43076923076923
52,2020-08-24 0:00,30.53000000000001,24.071428571428577,1.643,0.0,10.327000000000002,13.779285714285717,35.56,25.071428571428573,80.62,96.29999999999998,377.7,421.0,30.53,26.392857142857142
52,2020-08-25 0:00,30.97,24.12142857142857,1.9380000000000002,0.0,12.429,13.752142857142857,35.75,25.21428571428571,81.91,95.92142857142858,370.0,416.7142857142857,31.940000000000005,26.807142857142857
52,2020-08-26 0:00,28.310000000000002,26.000000000000004,0.664,0.0,5.025,11.587142857142853,31.29,26.97142857142857,88.32,97.66428571428571,364.3,448.42857142857144,29.690000000000005,27.53571428571428
52,2020-08-27 0:00,28.227272727272727,26.17692307692308,1.2027272727272726,0.0,8.795454545454545,6.628461538461538,30.163636363636364,26.707692307692312,91.17272727272729,98.53076923076924,356.0,438.2307692307692,28.154545454545453,26.746153846153845
52,2020-08-28 0:00,28.25,25.25714285714286,1.312,0.0,8.305,10.363571428571431,31.85,26.421428571428574,80.43,98.37142857142855,361.8,448.92857142857144,28.830000000000002,26.85
52,2020-08-29 0:00,28.249999999999993,25.092857142857138,0.8809999999999999,0.0,6.156000000000001,9.077142857142858,31.470000000000006,26.507142857142856,83.88000000000001,97.63571428571429,358.5,438.2857142857143,29.01,26.764285714285712
52,2020-08-30 0:00,29.32,24.421428571428574,1.855,0.0,12.015,9.705,33.65,25.928571428571427,75.41,97.67142857142858,368.0,428.85714285714283,30.889999999999997,26.664285714285715
52,2020-08-31 0:00,27.52,24.935714285714287,0.8089999999999999,0.0,5.648999999999999,11.586428571428572,30.170000000000005,25.935714285714283,77.55999999999999,94.76428571428572,354.8,390.64285714285717,29.77,26.907142857142855
52,2020-09-01 0:00,27.179999999999996,23.557142857142857,1.196,0.0,7.836000000000001,7.462142857142859,29.870000000000005,24.471428571428568,78.96,93.49999999999999,347.3,384.2857142857143,29.009999999999998,25.492857142857137
52,2020-09-02 0:00,25.755555555555556,24.57333333333333,0.18555555555555558,0.0,1.1855555555555555,6.138000000000001,27.32222222222222,25.186666666666667,90.42222222222223,98.05999999999999,342.3333333333333,392.26666666666665,27.08888888888889,26.19333333333333
52,2020-09-03 0:00,27.49,24.249999999999996,1.7,0.0,11.037,5.692142857142857,30.859999999999996,24.207142857142856,65.17,97.69285714285714,346.2,406.14285714285717,28.0,25.357142857142854
52,2020-09-04 0:00,26.52,18.07857142857143,2.0279999999999996,0.0,13.642000000000001,14.294285714285715,31.089999999999996,20.35714285714286,68.51,96.32142857142856,367.4,399.85714285714283,27.02,22.45
52,2020-09-05 0:00,21.650000000000002,19.800000000000004,0.4,0.0,2.646,11.282857142857143,24.560000000000002,21.428571428571427,90.16,97.51428571428572,355.7,419.85714285714283,23.9,22.635714285714283
52,2020-09-06 0:00,22.040000000000003,19.442857142857143,0.20299999999999999,0.0,1.509,2.5800000000000005,23.05,20.8,88.53999999999999,97.39285714285712,333.9,377.35714285714283,22.6,21.400000000000002
52,2020-09-07 0:00,23.04,21.35,1.237,0.0,7.040000000000001,4.5492857142857135,26.230000000000008,21.735714285714288,78.16999999999999,95.76428571428572,328.4,426.64285714285717,23.78,21.921428571428574
52,2020-09-08 0:00,26.27,19.692857142857143,1.51,0.0,9.593,10.499285714285714,30.979999999999997,20.928571428571423,71.13,95.04999999999998,358.1,388.2857142857143,26.7,21.87857142857143
52,2020-09-09 0:00,24.36,19.900000000000002,1.044,0.0,6.282,10.532857142857141,28.060000000000002,21.19285714285714,72.82000000000001,96.8,349.5,416.2142857142857,24.96,22.721428571428568
52,2020-09-10 0:00,25.610000000000003,20.178571428571423,1.367,0.0,8.695,9.125714285714286,30.290000000000003,21.721428571428568,69.86999999999999,95.71428571428571,351.2,395.2142857142857,27.110000000000003,23.028571428571432
