id,week,week_start_date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
34,13,2020-12-09 0:00,7.685714285714286,-3.557142857142857,1.4815476190476193,1.7585714285714285,0.015714285714285715,0.3901785714285713,24.414285714285715,8.185714285714285,12.461309523809524,100.0,92.97142857142856,98.0404761904762,430.0,217.85714285714286,318.1279761904762,23.842857142857145,8.328571428571427,12.475595238095238
34,14,2020-12-16 0:00,4.542857142857143,-6.671428571428571,-1.638690476190476,1.8299999999999998,0.018571428571428572,0.43107142857142844,23.385714285714283,8.257142857142858,12.016666666666667,100.0,94.88571428571429,98.1875,423.0,215.0,303.4315476190476,22.6,8.185714285714285,11.794642857142858
34,15,2020-12-23 0:00,9.471428571428573,-2.414285714285714,2.414285714285714,1.6857142857142857,0.012857142857142857,0.3673809523809523,23.271428571428572,8.042857142857143,12.43988095238095,100.0,93.3,98.00595238095238,800.2857142857143,237.14285714285714,417.4345238095238,22.785714285714285,7.799999999999999,12.311904761904762
34,16,2020-12-30 0:00,2.2142857142857144,-7.171428571428572,-2.396428571428572,1.7714285714285718,0.017142857142857144,0.4058333333333333,24.4,8.128571428571428,12.420833333333333,100.0,93.37142857142858,97.99107142857143,443.14285714285717,276.0,352.50000000000006,23.985714285714284,8.22857142857143,12.320238095238095
34,17,2021-01-06 0:00,-0.9857142857142855,-12.057142857142855,-6.727083333333334,1.9614285714285717,0.015714285714285715,0.44357142857142856,24.342857142857145,7.757142857142857,11.938392857142858,99.95714285714287,95.5,98.17559523809526,441.42857142857144,257.57142857142856,353.7291666666667,23.742857142857144,7.8571428571428585,11.829464285714286
34,18,2021-01-13 0:00,7.542857142857143,-3.7714285714285714,1.1476190476190473,2.1085714285714285,0.022857142857142857,0.49660714285714286,25.714285714285715,7.9,12.869642857142859,100.0,94.67142857142856,98.12470238095237,442.42857142857144,286.7142857142857,358.2738095238096,26.428571428571427,8.285714285714286,13.267261904761904
34,19,2021-01-20 0:00,11.657142857142858,2.1999999999999997,6.353571428571429,1.4714285714285715,0.024285714285714282,0.32690476190476186,22.04285714285714,9.1,13.192857142857145,99.78571428571429,92.37142857142858,98.0982142857143,496.2857142857143,309.0,388.40476190476187,22.714285714285715,9.42857142857143,13.580952380952382
34,20,2021-01-27 0:00,7.471428571428571,-2.957142857142857,1.852976190476191,2.0085714285714285,0.025714285714285717,0.4643452380952381,23.685714285714287,8.571428571428573,13.330357142857142,99.92857142857143,93.45714285714287,98.0202380952381,428.2857142857143,276.2857142857143,351.625,23.685714285714287,8.514285714285714,13.32380952380952
34,21,2021-02-03 0:00,7.3,-3.971428571428571,1.3541666666666667,2.394285714285714,0.03571428571428571,0.6027380952380952,26.37142857142857,8.557142857142857,14.053571428571427,99.98571428571428,93.78571428571429,98.12738095238095,473.0,281.2857142857143,364.75,26.271428571428572,8.77142857142857,14.199404761904761
34,22,2021-02-10 0:00,12.457142857142857,-2.0142857142857142,4.341071428571429,2.1714285714285717,0.025714285714285717,0.5094047619047619,24.514285714285712,8.614285714285716,13.761904761904761,100.0,94.11428571428571,98.17738095238097,514.1428571428571,300.57142857142856,401.8392857142857,24.8,8.914285714285715,13.903571428571428
