id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,2020.10.12 0:00,20.645454545454545,13.53076923076923,1.1409090909090909,0.0,19.457505773636363,19.508029845384616,46.72727272727273,86.53846153846153,474.1818181818182,648.3076923076923,15.831840669999998,15.831840669999998
11,2020.10.13 0:00,16.263636363636362,7.946153846153846,1.0945454545454547,0.0,19.019630484545456,19.070154556923075,37.72727272727273,81.07692307692308,474.6363636363636,554.7307692307693,15.831840669999998,15.831840669999998
11,2020.10.14 0:00,15.418181818181818,7.13846153846154,0.9472727272727273,0.0,19.35294982090909,17.14928051153846,54.54545454545455,76.38461538461539,577.9090909090909,642.5384615384615,15.831840669999998,15.831840669999998
11,2020.10.15 0:00,15.172727272727274,6.7846153846153845,1.2481818181818183,0.0,20.536363636363635,14.13846153846154,30.545454545454547,70.46153846153847,457.45454545454544,631.2307692307693,15.831840669999998,15.831840669999998
11,2020.10.16 0:00,14.70909090909091,7.646153846153845,0.5599999999999999,0.0,18.045454545454543,14.569230769230767,46.27272727272727,75.38461538461539,479.8181818181818,618.3846153846154,15.831840669999998,15.831840669999998
11,2020.10.17 0:00,17.236363636363638,7.461538461538463,1.2609090909090908,0.0,21.781818181818185,14.023076923076927,36.0,75.38461538461539,558.4545454545455,631.8461538461538,15.831840669999998,15.831840669999998
11,2020.10.18 0:00,10.184297520363636,5.351748251769232,1.5172727272727273,0.0,21.64545454545455,13.753846153846155,34.18181818181818,72.53846153846153,467.5,665.9230769230769,15.831840669999998,15.831840669999998
11,2020.10.19 0:00,18.218181818181815,6.815384615384616,1.3118181818181816,0.0,21.836363636363636,13.96923076923077,34.18181818181818,72.46153846153847,496.0,638.0,15.831840669999998,15.831840669999998
11,2020.10.20 0:00,18.327272727272728,7.023076923076924,1.2445454545454548,0.0,22.1,13.884615384615385,35.54545454545455,75.6923076923077,597.9545454545455,661.6153846153846,15.831840669999998,15.831840669999998
11,2020.10.21 0:00,15.318181818181818,10.192307692307692,0.36,0.0,17.363636363636363,13.246153846153845,63.09090909090909,86.07692307692308,577.0909090909091,703.3076923076923,15.831840669999998,15.831840669999998
11,2020.10.22 0:00,16.290909090909093,10.684615384615386,1.0681818181818181,0.0,18.57272727272727,13.207692307692309,60.54545454545455,85.92307692307692,583.9090909090909,637.2307692307693,15.831840669999998,15.831840669999998
11,2020.10.23 0:00,13.372727272727273,4.469230769230769,1.4636363636363634,0.0,17.754545454545454,13.753846153846155,35.27272727272727,74.3076923076923,542.7272727272727,607.2307692307693,15.831840669999998,15.831840669999998
11,2020.10.24 0:00,12.7,2.484615384615385,1.5063636363636361,0.0,17.963636363636365,13.36153846153846,33.09090909090909,69.07692307692308,537.7272727272727,626.3076923076923,15.831840669999998,15.831840669999998
11,2020.10.25 0:00,16.718181818181815,5.3076923076923075,1.3054545454545452,0.0,19.87272727272727,13.96923076923077,35.54545454545455,70.92307692307692,485.3636363636364,648.1923076923077,15.831840669999998,15.831840669999998
