realTime,name,do,city,item,cul_time,Measure_time,temp_ex,s_am,as_am,temp_int,hum_int,CO2,st
2021.3.5 14:00,23,傈合,辫力,叠扁,1,2021.3.5 14:00,15.2,269.0,1144.0,27.6,73.0,335.0,21.6
2021.3.5 15:00,23,傈合,辫力,叠扁,1,2021.3.5 15:00,16.7,230.0,1374.0,27.6,73.1,332.0,22.5
2021.3.5 16:00,23,傈合,辫力,叠扁,1,2021.3.5 16:00,17.4,185.0,1559.0,27.6,76.9,318.0,22.6
2021.3.5 17:00,23,傈合,辫力,叠扁,1,2021.3.5 17:00,13.3,106.0,1665.0,22.5,80.9,358.0,22.9
2021.3.5 18:00,23,傈合,辫力,叠扁,1,2021.3.5 18:00,11.2,34.0,1699.0,16.9,90.3,392.0,22.4
2021.3.5 19:00,23,傈合,辫力,叠扁,1,2021.3.5 19:00,9.4,2.0,1701.0,13.3,95.3,406.0,21.3
2021.3.5 20:00,23,傈合,辫力,叠扁,1,2021.3.5 20:00,8.1,0.0,1701.0,11.9,96.1,429.0,20.3
2021.3.5 21:00,23,傈合,辫力,叠扁,1,2021.3.5 21:00,6.8,0.0,1701.0,12.1,94.3,468.0,19.6
2021.3.5 22:00,23,傈合,辫力,叠扁,1,2021.3.5 22:00,6.7,0.0,1701.0,10.0,96.0,477.0,18.9
2021.3.5 23:00,23,傈合,辫力,叠扁,1,2021.3.5 23:00,6.3,0.0,1701.0,11.2,97.2,521.0,18.2
2021.3.6 0:00,23,傈合,辫力,叠扁,1,2021.3.6 0:00,5.0,0.0,1701.0,11.4,98.3,554.0,17.8
2021.3.6 1:00,23,傈合,辫力,叠扁,1,2021.3.6 1:00,4.7,0.0,1701.0,11.4,98.3,578.0,17.4
2021.3.6 2:00,23,傈合,辫力,叠扁,1,2021.3.6 2:00,4.1,0.0,1701.0,11.2,97.7,592.0,17.1
2021.3.6 3:00,23,傈合,辫力,叠扁,1,2021.3.6 3:00,3.5,0.0,1701.0,11.1,98.0,605.0,16.7
2021.3.6 4:00,23,傈合,辫力,叠扁,1,2021.3.6 4:00,3.7,0.0,1701.0,11.4,98.7,632.0,16.5
2021.3.6 5:00,23,傈合,辫力,叠扁,1,2021.3.6 5:00,3.8,0.0,1701.0,11.6,99.0,647.0,16.3
2021.3.6 6:00,23,傈合,辫力,叠扁,1,2021.3.6 6:00,3.5,0.0,1701.0,11.6,99.4,666.0,16.0
2021.3.6 7:00,23,傈合,辫力,叠扁,1,2021.3.6 7:00,3.6,0.0,0.0,11.5,99.4,679.0,15.9
2021.3.6 8:00,23,傈合,辫力,叠扁,1,2021.3.6 8:00,3.8,5.0,5.0,11.6,98.3,684.0,15.7
2021.3.6 9:00,23,傈合,辫力,叠扁,1,2021.3.6 9:00,4.2,20.0,25.0,12.2,96.2,667.0,15.6
2021.3.6 10:00,23,傈合,辫力,叠扁,1,2021.3.6 10:00,4.9,35.0,60.0,16.0,93.7,621.0,15.8
2021.3.6 11:00,23,傈合,辫力,叠扁,1,2021.3.6 11:00,5.3,57.0,117.0,19.5,90.2,539.0,16.5
2021.3.6 12:00,23,傈合,辫力,叠扁,1,2021.3.6 12:00,9.3,95.0,212.0,22.8,82.0,388.0,18.1
2021.3.6 13:00,23,傈合,辫力,叠扁,1,2021.3.6 13:00,10.6,197.0,409.0,25.7,82.4,333.0,19.5
2021.3.6 14:00,23,傈合,辫力,叠扁,1,2021.3.6 14:00,12.4,190.0,599.0,26.8,77.6,345.0,20.9
2021.3.6 15:00,23,傈合,辫力,叠扁,1,2021.3.6 15:00,12.1,156.0,755.0,26.6,80.9,340.0,21.7
2021.3.6 16:00,23,傈合,辫力,叠扁,1,2021.3.6 16:00,12.2,100.0,855.0,25.0,86.6,330.0,22.4
2021.3.6 17:00,23,傈合,辫力,叠扁,1,2021.3.6 17:00,11.1,85.0,940.0,20.5,87.6,365.0,22.6
2021.3.6 18:00,23,傈合,辫力,叠扁,1,2021.3.6 18:00,9.1,28.0,968.0,14.5,91.5,382.0,21.6
2021.3.6 19:00,23,傈合,辫力,叠扁,1,2021.3.6 19:00,7.2,2.0,970.0,11.0,95.4,377.0,20.1
2021.3.6 20:00,23,傈合,辫力,叠扁,1,2021.3.6 20:00,6.5,0.0,970.0,10.1,97.3,398.0,19.1
2021.3.6 21:00,23,傈合,辫力,叠扁,1,2021.3.6 21:00,6.2,0.0,970.0,9.7,96.0,423.0,18.3
2021.3.6 22:00,23,傈合,辫力,叠扁,1,2021.3.6 22:00,7.7,0.0,970.0,10.8,97.1,453.0,17.7
2021.3.6 23:00,23,傈合,辫力,叠扁,1,2021.3.6 23:00,8.3,0.0,970.0,12.2,98.0,502.0,17.4
2021.3.7 0:00,23,傈合,辫力,叠扁,1,2021.3.7 0:00,8.2,0.0,970.0,12.8,98.9,527.0,17.3
2021.3.7 1:00,23,傈合,辫力,叠扁,1,2021.3.7 1:00,7.6,0.0,970.0,13.0,99.5,552.0,17.2
2021.3.7 2:00,23,傈合,辫力,叠扁,1,2021.3.7 2:00,7.5,0.0,970.0,12.9,99.5,577.0,17.0
2021.3.7 3:00,23,傈合,辫力,叠扁,1,2021.3.7 3:00,7.3,0.0,970.0,12.9,99.5,596.0,16.9
2021.3.7 4:00,23,傈合,辫力,叠扁,1,2021.3.7 4:00,6.6,0.0,970.0,12.7,100.0,615.0,16.7
2021.3.7 5:00,23,傈合,辫力,叠扁,1,2021.3.7 5:00,6.5,0.0,970.0,12.6,99.6,627.0,16.6
2021.3.7 6:00,23,傈合,辫力,叠扁,1,2021.3.7 6:00,6.2,0.0,970.0,12.5,100.0,643.0,16.4
2021.3.7 7:00,23,傈合,辫力,叠扁,1,2021.3.7 7:00,6.1,0.0,0.0,12.0,99.9,647.0,16.2
2021.3.7 8:00,23,傈合,辫力,叠扁,1,2021.3.7 8:00,6.2,8.0,8.0,11.6,97.3,634.0,15.9
2021.3.7 9:00,23,傈合,辫力,叠扁,1,2021.3.7 9:00,7.1,31.0,39.0,14.3,95.0,602.0,15.9
2021.3.7 10:00,23,傈合,辫力,叠扁,1,2021.3.7 10:00,8.2,60.0,99.0,18.2,92.2,554.0,16.5
2021.3.7 11:00,23,傈合,辫力,叠扁,1,2021.3.7 11:00,8.7,94.0,193.0,19.8,90.2,407.0,17.3
2021.3.7 12:00,23,傈合,辫力,叠扁,1,2021.3.7 12:00,10.7,172.0,365.0,22.5,84.9,369.0,18.0
2021.3.7 13:00,23,傈合,辫力,叠扁,1,2021.3.7 13:00,10.1,122.0,487.0,23.7,84.3,348.0,19.2
2021.3.7 14:00,23,傈合,辫力,叠扁,1,2021.3.7 14:00,11.5,115.0,602.0,25.9,80.6,323.0,20.5
2021.3.7 15:00,23,傈合,辫力,叠扁,1,2021.3.7 15:00,11.4,174.0,776.0,22.9,84.1,336.0,21.2
2021.3.7 16:00,23,傈合,辫力,叠扁,1,2021.3.7 16:00,10.5,87.0,863.0,20.6,84.8,352.0,21.5
2021.3.7 17:00,23,傈合,辫力,叠扁,1,2021.3.7 17:00,9.7,56.0,919.0,16.5,87.0,371.0,20.9
2021.3.7 18:00,23,傈合,辫力,叠扁,1,2021.3.7 18:00,8.8,35.0,954.0,12.5,92.0,364.0,19.8
2021.3.7 19:00,23,傈合,辫力,叠扁,1,2021.3.7 19:00,7.7,3.0,957.0,9.3,100.0,368.0,18.6
2021.3.7 20:00,23,傈合,辫力,叠扁,1,2021.3.7 20:00,6.6,0.0,957.0,8.8,96.4,379.0,17.5
2021.3.7 21:00,23,傈合,辫力,叠扁,1,2021.3.7 21:00,5.8,0.0,957.0,8.3,95.9,385.0,16.6
2021.3.7 22:00,23,傈合,辫力,叠扁,1,2021.3.7 22:00,4.8,0.0,957.0,7.8,95.6,383.0,15.9
2021.3.7 23:00,23,傈合,辫力,叠扁,1,2021.3.7 23:00,4.0,0.0,957.0,10.4,94.0,403.0,15.4
2021.3.8 0:00,23,傈合,辫力,叠扁,1,2021.3.8 0:00,3.8,0.0,957.0,10.6,94.8,418.0,15.3
2021.3.8 1:00,23,傈合,辫力,叠扁,1,2021.3.8 1:00,4.1,0.0,957.0,10.5,95.7,426.0,15.1
2021.3.8 2:00,23,傈合,辫力,叠扁,1,2021.3.8 2:00,4.0,0.0,957.0,10.3,96.5,452.0,14.9
2021.3.8 3:00,23,傈合,辫力,叠扁,1,2021.3.8 3:00,4.7,0.0,957.0,10.7,97.7,476.0,14.7
2021.3.8 4:00,23,傈合,辫力,叠扁,1,2021.3.8 4:00,5.0,0.0,957.0,11.1,98.3,480.0,14.6
2021.3.8 5:00,23,傈合,辫力,叠扁,1,2021.3.8 5:00,4.9,0.0,957.0,11.2,98.9,485.0,14.6
2021.3.8 6:00,23,傈合,辫力,叠扁,1,2021.3.8 6:00,5.0,0.0,957.0,11.3,99.3,500.0,14.6
2021.3.8 7:00,23,傈合,辫力,叠扁,1,2021.3.8 7:00,5.1,0.0,0.0,10.8,99.4,492.0,14.5
2021.3.8 8:00,23,傈合,辫力,叠扁,1,2021.3.8 8:00,5.4,6.0,6.0,10.6,93.7,413.0,14.2
2021.3.8 9:00,23,傈合,辫力,叠扁,1,2021.3.8 9:00,6.1,20.0,26.0,12.0,92.8,396.0,14.2
2021.3.8 10:00,23,傈合,辫力,叠扁,1,2021.3.8 10:00,6.5,47.0,73.0,13.8,91.9,374.0,14.5
2021.3.8 11:00,23,傈合,辫力,叠扁,1,2021.3.8 11:00,8.2,105.0,178.0,18.3,87.7,361.0,15.3
2021.3.8 12:00,23,傈合,辫力,叠扁,1,2021.3.8 12:00,9.4,247.0,425.0,23.9,78.1,347.0,17.7
2021.3.8 13:00,23,傈合,辫力,叠扁,1,2021.3.8 13:00,11.0,264.0,689.0,27.0,74.1,340.0,19.8
2021.3.8 14:00,23,傈合,辫力,叠扁,1,2021.3.8 14:00,12.6,266.0,955.0,28.0,71.3,362.0,21.4
2021.3.8 15:00,23,傈合,辫力,叠扁,1,2021.3.8 15:00,13.4,237.0,1192.0,27.7,70.7,362.0,22.3
2021.3.8 16:00,23,傈合,辫力,叠扁,1,2021.3.8 16:00,11.6,183.0,1375.0,26.8,78.1,341.0,22.7
2021.3.8 17:00,23,傈合,辫力,叠扁,1,2021.3.8 17:00,9.2,110.0,1485.0,21.9,81.4,355.0,23.0
2021.3.8 18:00,23,傈合,辫力,叠扁,1,2021.3.8 18:00,8.0,45.0,1530.0,15.4,88.3,379.0,22.1
2021.3.8 19:00,23,傈合,辫力,叠扁,1,2021.3.8 19:00,6.1,3.0,1533.0,11.4,96.3,392.0,20.7
2021.3.8 20:00,23,傈合,辫力,叠扁,1,2021.3.8 20:00,5.0,0.0,1533.0,10.2,92.9,380.0,19.1
2021.3.8 21:00,23,傈合,辫力,叠扁,1,2021.3.8 21:00,4.2,0.0,1533.0,11.6,96.3,419.0,18.4
2021.3.8 22:00,23,傈合,辫力,叠扁,1,2021.3.8 22:00,3.7,0.0,1533.0,11.6,96.7,447.0,18.1
2021.3.8 23:00,23,傈合,辫力,叠扁,1,2021.3.8 23:00,2.7,0.0,1533.0,11.3,97.7,473.0,17.7
2021.3.9 0:00,23,傈合,辫力,叠扁,1,2021.3.9 0:00,2.4,0.0,1533.0,11.0,98.3,494.0,17.4
2021.3.9 1:00,23,傈合,辫力,叠扁,1,2021.3.9 1:00,2.9,0.0,1533.0,11.1,94.8,502.0,16.9
2021.3.9 2:00,23,傈合,辫力,叠扁,1,2021.3.9 2:00,2.9,0.0,1533.0,11.0,95.0,522.0,16.6
2021.3.9 3:00,23,傈合,辫力,叠扁,1,2021.3.9 3:00,2.3,0.0,1533.0,10.8,95.5,555.0,16.3
2021.3.9 4:00,23,傈合,辫力,叠扁,1,2021.3.9 4:00,2.3,0.0,1533.0,11.0,93.9,543.0,16.0
2021.3.9 5:00,23,傈合,辫力,叠扁,1,2021.3.9 5:00,2.5,0.0,1533.0,10.8,94.9,573.0,15.7
2021.3.9 6:00,23,傈合,辫力,叠扁,1,2021.3.9 6:00,2.0,0.0,1533.0,11.7,92.5,585.0,15.4
2021.3.9 7:00,23,傈合,辫力,叠扁,1,2021.3.9 7:00,2.5,0.0,0.0,11.9,93.4,606.0,15.3
2021.3.9 8:00,23,傈合,辫力,叠扁,1,2021.3.9 8:00,3.4,16.0,16.0,12.3,93.1,615.0,15.3
2021.3.9 9:00,23,傈合,辫力,叠扁,1,2021.3.9 9:00,4.8,56.0,72.0,14.1,90.9,627.0,15.3
2021.3.9 10:00,23,傈合,辫力,叠扁,1,2021.3.9 10:00,6.0,114.0,186.0,18.2,90.1,574.0,15.9
2021.3.9 11:00,23,傈合,辫力,叠扁,1,2021.3.9 11:00,6.5,204.0,390.0,23.0,83.8,434.0,17.5
2021.3.9 12:00,23,傈合,辫力,叠扁,1,2021.3.9 12:00,8.6,251.0,641.0,25.7,79.2,393.0,19.4
2021.3.9 13:00,23,傈合,辫力,叠扁,1,2021.3.9 13:00,11.7,258.0,899.0,27.3,73.1,345.0,21.3
2021.3.9 14:00,23,傈合,辫力,叠扁,1,2021.3.9 14:00,11.9,257.0,1156.0,27.2,72.8,332.0,22.3
2021.3.9 15:00,23,傈合,辫力,叠扁,1,2021.3.9 15:00,11.5,237.0,1393.0,24.4,74.0,367.0,22.9
2021.3.9 16:00,23,傈合,辫力,叠扁,1,2021.3.9 16:00,10.6,126.0,1519.0,18.9,76.0,370.0,22.2
2021.3.9 17:00,23,傈合,辫力,叠扁,1,2021.3.9 17:00,10.1,78.0,1597.0,16.4,78.2,370.0,21.5
2021.3.9 18:00,23,傈合,辫力,叠扁,1,2021.3.9 18:00,9.2,36.0,1633.0,12.7,84.7,366.0,20.5
2021.3.9 19:00,23,傈合,辫力,叠扁,1,2021.3.9 19:00,7.7,4.0,1637.0,11.8,89.8,372.0,19.4
2021.3.9 20:00,23,傈合,辫力,叠扁,1,2021.3.9 20:00,7.1,0.0,1637.0,11.1,92.2,393.0,18.6
2021.3.9 21:00,23,傈合,辫力,叠扁,1,2021.3.9 21:00,6.4,0.0,1637.0,11.7,93.6,416.0,18.1
2021.3.9 22:00,23,傈合,辫力,叠扁,1,2021.3.9 22:00,5.9,0.0,1637.0,11.6,94.5,437.0,17.7
2021.3.9 23:00,23,傈合,辫力,叠扁,1,2021.3.9 23:00,3.6,0.0,1637.0,11.1,97.7,453.0,17.4
2021.3.10 0:00,23,傈合,辫力,叠扁,1,2021.3.10 0:00,3.0,0.0,1637.0,11.6,92.9,440.0,17.0
2021.3.10 1:00,23,傈合,辫力,叠扁,1,2021.3.10 1:00,2.3,0.0,1637.0,10.8,94.6,441.0,16.6
2021.3.10 2:00,23,傈合,辫力,叠扁,1,2021.3.10 2:00,2.1,0.0,1637.0,11.0,93.4,442.0,16.3
2021.3.10 3:00,23,傈合,辫力,叠扁,1,2021.3.10 3:00,1.3,0.0,1637.0,11.2,91.3,450.0,15.9
2021.3.10 4:00,23,傈合,辫力,叠扁,1,2021.3.10 4:00,1.0,0.0,1637.0,11.2,91.7,464.0,15.6
2021.3.10 5:00,23,傈合,辫力,叠扁,1,2021.3.10 5:00,0.5,0.0,1637.0,10.6,92.8,462.0,15.3
2021.3.10 6:00,23,傈合,辫力,叠扁,1,2021.3.10 6:00,0.6,0.0,1637.0,10.7,92.1,467.0,15.0
2021.3.10 7:00,23,傈合,辫力,叠扁,1,2021.3.10 7:00,-0.3,0.0,0.0,11.6,92.8,482.0,14.8
2021.3.10 8:00,23,傈合,辫力,叠扁,1,2021.3.10 8:00,1.3,26.0,26.0,12.5,93.5,484.0,14.7
2021.3.10 9:00,23,傈合,辫力,叠扁,1,2021.3.10 9:00,4.2,92.0,118.0,13.2,85.1,414.0,14.9
2021.3.10 10:00,23,傈合,辫力,叠扁,1,2021.3.10 10:00,8.1,164.0,282.0,20.1,81.1,396.0,16.1
2021.3.10 11:00,23,傈合,辫力,叠扁,1,2021.3.10 11:00,11.0,223.0,505.0,23.2,77.1,361.0,17.9
2021.3.10 12:00,23,傈合,辫力,叠扁,1,2021.3.10 12:00,13.2,262.0,767.0,26.5,76.7,340.0,19.6
2021.3.10 13:00,23,傈合,辫力,叠扁,1,2021.3.10 13:00,14.9,277.0,1044.0,26.7,75.5,341.0,21.1
2021.3.10 14:00,23,傈合,辫力,叠扁,1,2021.3.10 14:00,16.3,267.0,1311.0,28.3,76.4,331.0,22.5
2021.3.10 15:00,23,傈合,辫力,叠扁,1,2021.3.10 15:00,16.2,233.0,1544.0,28.1,76.1,334.0,23.2
2021.3.10 16:00,23,傈合,辫力,叠扁,1,2021.3.10 16:00,15.9,175.0,1719.0,26.5,100.0,328.0,23.6
2021.3.10 17:00,23,傈合,辫力,叠扁,1,2021.3.10 17:00,14.1,108.0,1827.0,24.1,100.0,339.0,23.6
2021.3.10 18:00,23,傈合,辫力,叠扁,1,2021.3.10 18:00,11.6,43.0,1870.0,19.6,100.0,362.0,23.5
2021.3.10 19:00,23,傈合,辫力,叠扁,1,2021.3.10 19:00,9.0,4.0,1874.0,15.4,100.0,395.0,22.7
2021.3.10 20:00,23,傈合,辫力,叠扁,1,2021.3.10 20:00,6.9,0.0,1874.0,14.1,100.0,411.0,21.7
2021.3.10 21:00,23,傈合,辫力,叠扁,1,2021.3.10 21:00,5.8,0.0,1874.0,14.0,100.0,444.0,20.9
2021.3.10 22:00,23,傈合,辫力,叠扁,1,2021.3.10 22:00,5.1,0.0,1874.0,13.4,100.0,474.0,20.3
2021.3.10 23:00,23,傈合,辫力,叠扁,1,2021.3.10 23:00,4.8,0.0,1874.0,12.8,100.0,490.0,19.7
2021.3.11 0:00,23,傈合,辫力,叠扁,1,2021.3.11 0:00,4.4,0.0,1874.0,12.3,100.0,525.0,19.1
2021.3.11 1:00,23,傈合,辫力,叠扁,1,2021.3.11 1:00,3.7,0.0,1874.0,11.8,100.0,547.0,18.7
2021.3.11 2:00,23,傈合,辫力,叠扁,1,2021.3.11 2:00,2.6,0.0,1874.0,11.3,100.0,579.0,18.1
2021.3.11 3:00,23,傈合,辫力,叠扁,1,2021.3.11 3:00,2.1,0.0,1874.0,11.0,100.0,597.0,17.7
2021.3.11 4:00,23,傈合,辫力,叠扁,1,2021.3.11 4:00,1.9,0.0,1874.0,10.7,100.0,621.0,17.3
2021.3.11 5:00,23,傈合,辫力,叠扁,1,2021.3.11 5:00,1.5,0.0,1874.0,11.3,100.0,639.0,16.9
2021.3.11 6:00,23,傈合,辫力,叠扁,1,2021.3.11 6:00,2.3,0.0,1874.0,10.7,100.0,655.0,16.6
2021.3.11 7:00,23,傈合,辫力,叠扁,1,2021.3.11 7:00,1.9,0.0,0.0,12.7,100.0,689.0,16.3
2021.3.11 8:00,23,傈合,辫力,叠扁,1,2021.3.11 8:00,3.0,18.0,18.0,12.2,100.0,690.0,16.2
2021.3.11 9:00,23,傈合,辫力,叠扁,1,2021.3.11 9:00,5.5,66.0,84.0,14.6,100.0,685.0,16.3
2021.3.11 10:00,23,傈合,辫力,叠扁,1,2021.3.11 10:00,11.1,102.0,186.0,22.5,100.0,520.0,17.3
2021.3.11 11:00,23,傈合,辫力,叠扁,1,2021.3.11 11:00,12.9,196.0,382.0,24.8,98.4,368.0,18.9
2021.3.11 12:00,23,傈合,辫力,叠扁,1,2021.3.11 12:00,15.8,213.0,595.0,26.9,99.7,354.0,20.5
2021.3.11 13:00,23,傈合,辫力,叠扁,1,2021.3.11 13:00,17.4,258.0,853.0,27.9,100.0,344.0,21.6
2021.3.11 14:00,23,傈合,辫力,叠扁,1,2021.3.11 14:00,17.5,269.0,1122.0,29.0,99.5,360.0,22.6
2021.3.11 15:00,23,傈合,辫力,叠扁,1,2021.3.11 15:00,17.4,224.0,1346.0,28.3,100.0,369.0,23.4
2021.3.11 16:00,23,傈合,辫力,叠扁,1,2021.3.11 16:00,17.8,130.0,1476.0,25.6,76.1,325.0,23.5
2021.3.11 17:00,23,傈合,辫力,叠扁,1,2021.3.11 17:00,15.5,87.0,1563.0,22.2,89.2,350.0,23.2
2021.3.11 18:00,23,傈合,辫力,叠扁,1,2021.3.11 18:00,13.5,32.0,1595.0,17.6,77.0,395.0,22.9
2021.3.11 19:00,23,傈合,辫力,叠扁,1,2021.3.11 19:00,11.7,4.0,1599.0,15.2,90.8,408.0,21.9
2021.3.11 20:00,23,傈合,辫力,叠扁,1,2021.3.11 20:00,10.1,0.0,1599.0,13.2,90.1,415.0,21.0
2021.3.11 21:00,23,傈合,辫力,叠扁,1,2021.3.11 21:00,10.2,0.0,1599.0,13.1,94.5,429.0,20.2
2021.3.11 22:00,23,傈合,辫力,叠扁,1,2021.3.11 22:00,9.6,0.0,1599.0,13.2,96.4,465.0,19.6
2021.3.11 23:00,23,傈合,辫力,叠扁,1,2021.3.11 23:00,9.2,0.0,1599.0,14.5,97.4,517.0,19.3
2021.3.12 0:00,23,傈合,辫力,叠扁,1,2021.3.12 0:00,9.5,0.0,1599.0,14.7,98.0,556.0,19.1
2021.3.12 1:00,23,傈合,辫力,叠扁,1,2021.3.12 1:00,9.0,0.0,1599.0,14.7,98.0,588.0,19.0
2021.3.12 2:00,23,傈合,辫力,叠扁,1,2021.3.12 2:00,8.4,0.0,1599.0,14.6,98.2,616.0,18.9
2021.3.12 3:00,23,傈合,辫力,叠扁,1,2021.3.12 3:00,8.2,0.0,1599.0,14.4,98.3,642.0,18.7
2021.3.12 4:00,23,傈合,辫力,叠扁,1,2021.3.12 4:00,7.8,0.0,1599.0,14.2,97.9,661.0,18.4
2021.3.12 5:00,23,傈合,辫力,叠扁,1,2021.3.12 5:00,7.8,0.0,1599.0,14.1,98.3,678.0,18.1
2021.3.12 6:00,23,傈合,辫力,叠扁,1,2021.3.12 6:00,7.4,0.0,1599.0,13.9,98.4,692.0,18.0
2021.3.12 7:00,23,傈合,辫力,叠扁,1,2021.3.12 7:00,7.7,0.0,0.0,12.5,99.2,695.0,17.7
2021.3.12 8:00,23,傈合,辫力,叠扁,1,2021.3.12 8:00,8.5,5.0,5.0,12.1,97.3,674.0,17.4
2021.3.12 9:00,23,傈合,辫力,叠扁,1,2021.3.12 9:00,8.3,17.0,22.0,13.3,94.6,676.0,17.0
2021.3.12 10:00,23,傈合,辫力,叠扁,1,2021.3.12 10:00,9.0,29.0,51.0,15.0,91.0,651.0,17.0
2021.3.12 11:00,23,傈合,辫力,叠扁,1,2021.3.12 11:00,9.4,67.0,118.0,17.3,86.9,606.0,17.4
2021.3.12 12:00,23,傈合,辫力,叠扁,1,2021.3.12 12:00,9.3,113.0,231.0,17.0,88.3,547.0,18.0
2021.3.12 13:00,23,傈合,辫力,叠扁,1,2021.3.12 13:00,9.7,68.0,299.0,17.8,83.7,462.0,18.1
2021.3.12 14:00,23,傈合,辫力,叠扁,1,2021.3.12 14:00,10.2,71.0,370.0,20.7,81.7,399.0,18.7
2021.3.12 15:00,23,傈合,辫力,叠扁,1,2021.3.12 15:00,10.5,59.0,429.0,21.2,81.1,361.0,19.4
2021.3.12 16:00,23,傈合,辫力,叠扁,1,2021.3.12 16:00,10.8,41.0,470.0,19.1,84.5,361.0,19.8
2021.3.12 17:00,23,傈合,辫力,叠扁,1,2021.3.12 17:00,10.5,18.0,488.0,14.8,82.6,370.0,19.5
2021.3.12 18:00,23,傈合,辫力,叠扁,1,2021.3.12 18:00,9.9,16.0,504.0,14.6,88.3,393.0,18.6
2021.3.12 19:00,23,傈合,辫力,叠扁,1,2021.3.12 19:00,9.4,2.0,506.0,14.7,95.4,430.0,18.2
2021.3.12 20:00,23,傈合,辫力,叠扁,1,2021.3.12 20:00,9.0,0.0,506.0,11.0,86.2,365.0,17.5
2021.3.12 21:00,23,傈合,辫力,叠扁,1,2021.3.12 21:00,8.7,0.0,506.0,11.9,91.2,391.0,16.6
2021.3.12 22:00,23,傈合,辫力,叠扁,1,2021.3.12 22:00,8.0,0.0,506.0,12.3,95.4,413.0,16.3
2021.3.12 23:00,23,傈合,辫力,叠扁,1,2021.3.12 23:00,7.6,0.0,506.0,12.3,97.1,442.0,16.1
2021.3.13 0:00,23,傈合,辫力,叠扁,1,2021.3.13 0:00,7.2,0.0,506.0,12.2,97.3,472.0,15.9
2021.3.13 1:00,23,傈合,辫力,叠扁,1,2021.3.13 1:00,6.1,0.0,506.0,12.0,97.8,500.0,15.8
2021.3.13 2:00,23,傈合,辫力,叠扁,1,2021.3.13 2:00,6.3,0.0,506.0,11.9,97.3,525.0,15.6
2021.3.13 3:00,23,傈合,辫力,叠扁,1,2021.3.13 3:00,4.9,0.0,506.0,11.2,97.8,543.0,15.4
2021.3.13 4:00,23,傈合,辫力,叠扁,1,2021.3.13 4:00,4.0,0.0,506.0,11.3,93.0,527.0,15.1
2021.3.13 5:00,23,傈合,辫力,叠扁,1,2021.3.13 5:00,2.8,0.0,506.0,10.9,93.8,552.0,14.9
2021.3.13 6:00,23,傈合,辫力,叠扁,1,2021.3.13 6:00,2.0,0.0,506.0,11.0,93.3,562.0,14.7
2021.3.13 7:00,23,傈合,辫力,叠扁,1,2021.3.13 7:00,2.4,0.0,0.0,11.7,93.7,590.0,14.6
2021.3.13 8:00,23,傈合,辫力,叠扁,1,2021.3.13 8:00,3.6,30.0,30.0,12.4,95.6,600.0,14.5
2021.3.13 9:00,23,傈合,辫力,叠扁,1,2021.3.13 9:00,4.7,96.0,126.0,14.0,92.5,613.0,14.6
2021.3.13 10:00,23,傈合,辫力,叠扁,1,2021.3.13 10:00,6.6,160.0,286.0,18.3,82.4,648.0,15.1
2021.3.13 11:00,23,傈合,辫力,叠扁,1,2021.3.13 11:00,8.6,212.0,498.0,25.1,58.5,378.0,17.0
2021.3.13 12:00,23,傈合,辫力,叠扁,1,2021.3.13 12:00,10.9,254.0,752.0,27.9,52.8,338.0,19.4
2021.3.13 13:00,23,傈合,辫力,叠扁,1,2021.3.13 13:00,13.4,274.0,1026.0,27.5,45.0,330.0,21.3
2021.3.13 14:00,23,傈合,辫力,叠扁,1,2021.3.13 14:00,13.6,262.0,1288.0,27.4,49.2,321.0,22.6
2021.3.13 15:00,23,傈合,辫力,叠扁,1,2021.3.13 15:00,13.4,212.0,1500.0,27.7,47.7,324.0,23.1
2021.3.13 16:00,23,傈合,辫力,叠扁,1,2021.3.13 16:00,12.6,141.0,1641.0,26.1,54.2,324.0,23.4
2021.3.13 17:00,23,傈合,辫力,叠扁,1,2021.3.13 17:00,11.6,112.0,1753.0,20.4,60.2,353.0,23.1
2021.3.13 18:00,23,傈合,辫力,叠扁,1,2021.3.13 18:00,9.9,46.0,1799.0,17.0,76.9,379.0,22.1
2021.3.13 19:00,23,傈合,辫力,叠扁,1,2021.3.13 19:00,8.6,4.0,1803.0,15.2,86.1,398.0,21.1
2021.3.13 20:00,23,傈合,辫力,叠扁,1,2021.3.13 20:00,6.8,0.0,1803.0,14.6,89.3,413.0,20.4
2021.3.13 21:00,23,傈合,辫力,叠扁,1,2021.3.13 21:00,6.9,0.0,1803.0,14.3,91.0,433.0,19.7
2021.3.13 22:00,23,傈合,辫力,叠扁,1,2021.3.13 22:00,6.9,0.0,1803.0,14.3,91.9,460.0,19.4
2021.3.13 23:00,23,傈合,辫力,叠扁,1,2021.3.13 23:00,6.2,0.0,1803.0,13.7,92.9,482.0,19.0
2021.3.14 0:00,23,傈合,辫力,叠扁,1,2021.3.14 0:00,6.2,0.0,1803.0,13.3,93.2,506.0,18.6
2021.3.14 1:00,23,傈合,辫力,叠扁,1,2021.3.14 1:00,4.9,0.0,1803.0,11.8,90.5,543.0,18.1
2021.3.14 2:00,23,傈合,辫力,叠扁,1,2021.3.14 2:00,4.2,0.0,1803.0,11.9,92.3,548.0,17.6
2021.3.14 3:00,23,傈合,辫力,叠扁,1,2021.3.14 3:00,3.8,0.0,1803.0,11.5,92.3,565.0,17.2
