id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
31,18,2021-01-12 0:00,2.651688311688312,-2.327315541601256,1.084987012987013,0.0,17.78844155844156,9.371350078492936,79.58324675324674,89.42252747252748,575.325974025974,684.6962323390895,15.991688311688316,6.742464678178964
31,19,2021-01-19 0:00,6.3635064935064936,2.1389324960753533,0.8647662337662337,0.0,18.38935064935065,10.096310832025116,80.75493506493505,91.80180533751961,609.4207792207792,673.5737833594976,15.922727272727274,8.54497645211931
31,20,2021-01-26 0:00,3.8187012987012987,-0.19862637362637386,0.8527142857142858,0.0,17.48922077922078,9.659654631083205,80.02506493506493,89.92539246467815,601.3974025974027,648.432103610675,15.096883116883118,7.845839874411303
31,21,2021-02-02 0:00,2.293506493506493,-1.6164835164835172,1.3023376623376621,0.0,19.607792207792208,9.413186813186813,73.72077922077922,88.6021978021978,596.1558441558442,620.1978021978022,16.25324675324675,7.665934065934065
31,22,2021-02-09 0:00,6.615692640692641,-0.07234432234432246,1.0612554112554113,0.0,18.058549783549783,9.35952380952381,68.6909090909091,88.78424908424908,574.8668831168832,636.7921245421246,16.701406926406925,7.765476190476192
31,23,2021-02-16 0:00,4.785606060606061,-1.7239926739926743,1.3327813852813855,0.0,19.22922077922078,9.677197802197801,70.93398268398268,88.18809523809524,556.8084415584416,602.9203296703297,17.39491341991342,7.5758241758241756
31,24,2021-02-23 0:00,7.352077922077923,2.4647959183673467,0.7387359307359309,0.0,18.444372294372297,10.394688644688642,80.54075757575757,89.44246467817895,512.0435064935065,620.0364992150706,16.490454545454543,8.441182626896913
31,25,2021-03-02 0:00,7.987987012987013,3.393131868131868,1.2326515151515152,0.0,20.608225108225106,10.401465201465202,74.09491341991341,90.38543956043956,511.23917748917756,577.1941391941392,18.88874458874459,9.35540293040293
31,26,2021-03-09 0:00,9.999542124542122,3.9467532467532473,1.3769322344322343,0.0,20.411630036630036,10.370887445887446,69.49560439560439,89.05054112554113,494.94963369963364,608.1331168831168,18.35906593406593,9.818290043290045
31,27,2021-03-16 0:00,9.8507326007326,4.778787878787878,1.408672161172161,0.0,20.683150183150186,10.352922077922077,69.68168498168497,88.93008658008658,494.4432234432234,592.5898268398269,18.334340659340658,10.22121212121212
31,28,2021-03-23 0:00,12.285714285714286,5.718181818181818,1.3827472527472526,0.0,20.89560439560439,10.545454545454545,72.83406593406593,90.11168831168833,502.70329670329676,590.7792207792207,18.778021978021975,10.796103896103896
31,29,2021-03-30 0:00,13.923076923076922,9.194805194805195,1.082087912087912,0.0,20.513186813186813,12.418181818181818,78.46813186813188,87.64285714285714,477.92307692307696,518.4935064935064,19.08901098901099,13.490909090909094
31,30,2021-04-06 0:00,13.42087912087912,6.172727272727272,1.6476923076923078,0.0,20.824175824175825,10.714285714285714,66.36373626373626,87.112987012987,484.80219780219784,581.1038961038961,18.576923076923077,11.162337662337661
31,31,2021-04-13 0:00,11.415384615384614,4.798701298701299,1.8439560439560443,0.0,20.758241758241756,9.775324675324677,67.11428571428571,91.0012987012987,469.2857142857143,560.9220779220778,17.506593406593407,10.680519480519479
31,32,2021-04-20 0:00,18.0585557299843,9.925064935064935,1.6453846153846154,0.0,22.5605180533752,12.008376623376623,62.64277864992151,85.48461038961038,470.87676609105176,548.22987012987,20.038147566718994,14.111753246753247
31,33,2021-04-27 0:00,14.695682888540032,8.833506493506494,1.6608869701726845,0.0,21.710047095761382,11.793376623376622,71.30957613814756,90.53896103896103,446.22605965463106,510.6623376623378,19.6585557299843,13.993116883116883
31,34,2021-05-04 0:00,16.087514390371535,9.479083694083695,1.3829037153322867,0.0,22.01866562009419,12.261580086580086,78.89385138670853,93.19671717171717,450.2678702250131,505.4286435786435,20.204960753532184,14.606103896103892
31,35,2021-05-11 0:00,19.52326530612245,15.655584415584416,0.9914515960230245,0.0,23.458487702773418,17.585194805194806,80.07828885400315,90.91385281385281,448.11355311355317,496.3269841269842,22.136023024594454,18.691313131313134
31,36,2021-05-18 0:00,19.206666666666667,13.183333333333334,1.5926666666666667,0.0,23.299999999999997,15.461111111111112,70.89333333333335,94.32222222222222,449.5,484.72222222222223,22.203333333333333,16.77777777777778
34,1,2020-09-16 0:00,20.584615384615386,16.023376623376624,1.0715384615384616,0.0,22.68681318681319,16.744155844155845,97.9252747252747,99.16363636363636,302.7142857142857,322.18181818181813,22.81758241758242,16.850649350649352
34,2,2020-09-23 0:00,21.02417582417582,15.201623376623376,1.411382783882784,0.0,23.835622710622715,15.724891774891775,97.93919413919414,99.20432900432901,310.34523809523813,337.89069264069263,24.060714285714287,15.805303030303028
34,3,2020-09-30 0:00,19.651823176823175,15.094388944388944,1.379057609057609,0.0,23.48618881118881,16.467282717282718,98.04821012321011,98.98293373293372,308.21237096237104,339.6727022977023,23.456818181818182,16.469014319014317
34,4,2020-10-07 0:00,18.576190476190476,11.857142857142858,1.5297619047619047,0.0,23.173809523809524,13.835714285714289,98.14880952380953,98.78333333333333,313.90476190476187,338.5833333333333,23.10714285714286,13.745238095238095
34,5,2020-10-14 0:00,15.283333333333331,8.242857142857144,1.2498809523809524,0.0,21.89642857142857,12.021428571428572,98.21309523809525,98.5904761904762,336.30952380952385,392.57142857142856,22.11785714285714,12.288095238095238
34,6,2020-10-21 0:00,14.294805194805193,8.742857142857144,1.2237662337662338,0.0,20.650649350649353,12.432967032967031,97.68051948051948,98.63956043956046,320.4935064935065,391.70329670329676,20.859740259740256,12.558241758241758
34,7,2020-10-28 0:00,13.881168831168832,7.216483516483517,1.0937662337662337,0.0,19.841558441558444,11.101098901098899,97.81558441558441,98.58791208791207,321.0129870129871,404.15384615384613,20.114935064935064,11.324175824175823
34,8,2020-11-04 0:00,11.528571428571427,4.969230769230769,1.1511688311688313,0.0,19.681818181818183,9.893406593406594,97.86753246753247,98.44945054945056,323.1818181818182,379.51648351648345,19.661038961038965,10.031868131868132
