도,시군,품목,작기,농가명,조사일자,개체번호,액아구분,초장,엽수,엽장,엽폭,엽병장,관부직경,화방번호,화방별착과수
충남,부여,딸기,1,007,2020-11-11,1,본주,26.5,6,10.0,8.5,11.0,20.52,1,1
충남,부여,딸기,1,007,2020-11-11,2,본주,19.0,4,7.0,6.0,9.0,11.98,0,
충남,부여,딸기,1,007,2020-11-11,3,본주,22.0,10,8.0,6.0,9.0,20.07,1,
충남,부여,딸기,1,007,2020-11-11,4,본주,22.5,6,9.0,7.0,9.5,17.77,1,
충남,부여,딸기,1,007,2020-11-18,1,본주,26.5,7,10.5,8.5,11.0,20.76,1,3
충남,부여,딸기,1,007,2020-11-18,2,본주,19.0,4,7.0,5.5,10.0,13.72,0,
충남,부여,딸기,1,007,2020-11-18,3,본주,23.5,12,9.0,7.0,13.0,21.54,1,1
충남,부여,딸기,1,007,2020-11-18,4,본주,24.0,7,9.5,8.0,11.5,17.89,1,2
충남,부여,딸기,1,007,2020-11-25,1,본주,27.0,8,9.5,8.0,12.0,20.77,1,6
충남,부여,딸기,1,007,2020-11-25,2,본주,20.0,4,6.0,5.5,11.0,15.10,0,
충남,부여,딸기,1,007,2020-11-25,3,본주,25.5,15,8.0,6.0,13.5,21.60,1,4
충남,부여,딸기,1,007,2020-11-25,4,본주,25.5,7,10.0,8.0,12.0,17.94,1,5
충남,부여,딸기,1,007,2020-12-01,1,본주,27.5,8,10.0,8.0,14.0,20.80,1,7
충남,부여,딸기,1,007,2020-12-01,2,본주,22.5,4,6.5,5.0,11.5,17.00,0,
충남,부여,딸기,1,007,2020-12-01,3,본주,27.0,16,8.0,6.5,13.5,21.99,1,5
충남,부여,딸기,1,007,2020-12-01,4,본주,27.5,8,10.0,8.0,13.0,19.01,1,7
충남,부여,딸기,1,007,2020-12-10,1,본주,26.0,9,9.0,7.0,10.0,20.57,1,7
충남,부여,딸기,1,007,2020-12-10,2,본주,24.5,6,7.0,6.0,12.0,18.14,0,
충남,부여,딸기,1,007,2020-12-10,3,본주,27.0,16,9.0,6.5,13.0,22.03,1,5
충남,부여,딸기,1,007,2020-12-10,4,본주,27.0,9,8.5,6.5,12.0,19.21,1,7
충남,부여,딸기,1,007,2020-12-17,1,본주,26.0,10,9.5,7.5,12.0,20.68,1,7
충남,부여,딸기,1,007,2020-12-17,1,본주,26.0,10,9.5,7.5,12.0,20.68,2,
충남,부여,딸기,1,007,2020-12-17,2,본주,24.0,5,7.0,6.0,13.0,19.39,0,
충남,부여,딸기,1,007,2020-12-17,3,본주,27.0,17,8.5,6.5,14.0,20.57,1,5
충남,부여,딸기,1,007,2020-12-17,3,본주,27.0,17,8.5,6.5,14.0,20.57,2,
충남,부여,딸기,1,007,2020-12-17,4,본주,29.5,9,9.5,7.0,12.5,19.90,1,7
충남,부여,딸기,1,007,2020-12-21,1,본주,28.5,10,9.5,7.5,15.0,20.77,1,7
충남,부여,딸기,1,007,2020-12-21,1,본주,28.5,10,9.5,7.5,15.0,20.77,2,
충남,부여,딸기,1,007,2020-12-21,2,본주,25.5,6,7.0,5.5,12.5,20.55,0,
충남,부여,딸기,1,007,2020-12-21,3,본주,27.5,18,8.0,6.5,14.0,20.72,1,5
충남,부여,딸기,1,007,2020-12-21,3,본주,27.5,18,8.0,6.5,14.0,20.72,2,1
충남,부여,딸기,1,007,2020-12-21,4,본주,29.0,10,9.0,7.0,14.0,20.00,1,7
충남,부여,딸기,1,007,2020-12-28,1,본주,28.5,11,9.5,7.5,14.0,21.04,1,5
충남,부여,딸기,1,007,2020-12-28,1,본주,28.5,11,9.5,7.5,14.0,21.04,2,1
충남,부여,딸기,1,007,2020-12-28,2,본주,25.5,6,7.0,5.5,12.0,20.96,0,
충남,부여,딸기,1,007,2020-12-28,3,본주,27.5,21,7.0,5.5,11.0,21.33,1,5
충남,부여,딸기,1,007,2020-12-28,3,본주,27.5,21,7.0,5.5,11.0,21.33,2,1
충남,부여,딸기,1,007,2020-12-28,4,본주,29.5,9,9.0,6.5,13.5,21.11,1,7
충남,부여,딸기,1,007,2020-12-28,4,본주,29.5,9,9.0,6.5,13.5,21.11,2,
충남,부여,딸기,1,007,2021-01-06,1,본주,27.6,11,9.3,7.7,15.1,15.09,1,4
충남,부여,딸기,1,007,2021-01-06,1,본주,27.6,11,9.3,7.7,15.1,15.09,2,3
충남,부여,딸기,1,007,2021-01-06,2,본주,28.1,8,10.0,7.8,15.0,18.16,1,3
충남,부여,딸기,1,007,2021-01-06,2,본주,28.1,8,10.0,7.8,15.0,18.16,2,3
충남,부여,딸기,1,007,2021-01-06,3,본주,27.6,22,8.4,6.6,15.0,17.13,1,3
충남,부여,딸기,1,007,2021-01-06,3,본주,27.6,22,8.4,6.6,15.0,17.13,2,2
충남,부여,딸기,1,007,2021-01-06,4,본주,29.2,9,9.0,6.8,14.0,17.25,1,7
충남,부여,딸기,1,007,2021-01-06,4,본주,29.2,9,9.0,6.8,14.0,17.25,2,
충남,부여,딸기,1,007,2021-01-13,1,본주,28.2,10,9.4,7.7,15.6,16.64,1,4
충남,부여,딸기,1,007,2021-01-13,1,본주,28.2,10,9.4,7.7,15.6,16.64,2,3
충남,부여,딸기,1,007,2021-01-13,2,본주,28.6,9,9.8,8.0,15.0,17.31,1,3
충남,부여,딸기,1,007,2021-01-13,2,본주,28.6,9,9.8,8.0,15.0,17.31,2,3
충남,부여,딸기,1,007,2021-01-13,3,본주,28.0,21,7.2,5.7,14.9,16.01,1,3
충남,부여,딸기,1,007,2021-01-13,3,액1,28.0,21,7.2,5.7,14.9,16.01,1,
충남,부여,딸기,1,007,2021-01-13,3,본주,28.0,21,7.2,5.7,14.9,16.01,2,4
충남,부여,딸기,1,007,2021-01-13,3,본주,28.0,21,7.2,5.7,14.9,16.01,3,1
충남,부여,딸기,1,007,2021-01-13,4,본주,30.0,9,9.0,6.9,14.0,17.21,1,6
충남,부여,딸기,1,007,2021-01-13,4,본주,30.0,9,9.0,6.9,14.0,17.21,2,1
충남,부여,딸기,1,007,2021-01-20,1,본주,28.7,11,6.3,4.8,14.2,16.79,1,2
충남,부여,딸기,1,007,2021-01-20,1,본주,28.7,11,6.3,4.8,14.2,16.79,2,3
충남,부여,딸기,1,007,2021-01-20,2,본주,28.6,9,6.8,6.1,13.5,17.95,1,2
충남,부여,딸기,1,007,2021-01-20,2,본주,28.6,9,6.8,6.1,13.5,17.95,2,3
충남,부여,딸기,1,007,2021-01-20,3,본주,26.7,22,7.4,5.7,15.0,15.80,1,1
충남,부여,딸기,1,007,2021-01-20,3,액1,26.7,22,7.4,5.7,15.0,15.80,1,1
충남,부여,딸기,1,007,2021-01-20,3,본주,26.7,22,7.4,5.7,15.0,15.80,2,2
충남,부여,딸기,1,007,2021-01-20,3,본주,26.7,22,7.4,5.7,15.0,15.80,3,2
충남,부여,딸기,1,007,2021-01-20,4,본주,29.9,10,8.2,6.5,12.2,16.19,1,4
충남,부여,딸기,1,007,2021-01-20,4,본주,29.9,10,8.2,6.5,12.2,16.19,2,1
충남,부여,딸기,1,007,2021-01-27,1,본주,28.0,10,6.4,4.7,14.5,17.89,2,3
충남,부여,딸기,1,007,2021-01-27,2,본주,29.5,9,6.9,6.1,13.5,18.64,2,3
충남,부여,딸기,1,007,2021-01-27,3,액1,28.0,23,7.4,5.8,13.7,17.88,1,3
충남,부여,딸기,1,007,2021-01-27,3,본주,28.0,23,7.4,5.8,13.7,17.88,2,2
충남,부여,딸기,1,007,2021-01-27,3,본주,28.0,23,7.4,5.8,13.7,17.88,3,3
충남,부여,딸기,1,007,2021-01-27,4,본주,29.7,8,8.4,6.5,12.5,16.74,1,4
충남,부여,딸기,1,007,2021-01-27,4,본주,29.7,8,8.4,6.5,12.5,16.74,2,1
충남,부여,딸기,1,007,2021-02-04,1,본주,29.0,8,6.4,4.7,14.0,18.96,2,3
충남,부여,딸기,1,007,2021-02-04,3,액1,27.7,24,7.1,5.5,12.7,17.67,1,3
충남,부여,딸기,1,007,2021-02-04,3,본주,27.7,24,7.1,5.5,12.7,17.67,2,2
충남,부여,딸기,1,007,2021-02-04,3,본주,27.7,24,7.1,5.5,12.7,17.67,3,2
충남,부여,딸기,1,007,2021-02-04,4,본주,30.1,8,8.5,6.5,12.5,17.35,1,1
충남,부여,딸기,1,007,2021-02-04,4,본주,30.1,8,8.5,6.5,12.5,17.35,2,1
충남,부여,딸기,1,007,2021-02-10,1,본주,28.5,8,6.4,4.7,14.0,18.33,2,3
충남,부여,딸기,1,007,2021-02-10,3,액1,27.8,24,7.2,5.6,12.0,18.29,1,3
충남,부여,딸기,1,007,2021-02-10,3,본주,27.8,24,7.2,5.6,12.0,18.29,2,2
충남,부여,딸기,1,007,2021-02-10,3,본주,27.8,24,7.2,5.6,12.0,18.29,3,2
충남,부여,딸기,1,007,2021-02-10,4,본주,30.2,8,8.1,6.7,12.0,17.07,2,1
충남,부여,딸기,1,007,2021-02-18,1,본주,29.5,8,6.5,4.8,14.0,18.31,2,1
충남,부여,딸기,1,007,2021-02-18,3,액1,27.5,26,7.2,5.7,12.0,18.87,1,3
충남,부여,딸기,1,007,2021-02-18,3,본주,27.5,26,7.2,5.7,12.0,18.87,2,1
충남,부여,딸기,1,007,2021-02-18,3,본주,27.5,26,7.2,5.7,12.0,18.87,3,2
충남,부여,딸기,1,007,2021-02-18,4,본주,30.0,8,8.6,6.7,12.5,17.66,2,1
충남,부여,딸기,1,007,2021-02-25,1,본주,29.2,7,5.9,4.8,8.5,18.05,3,1
충남,부여,딸기,1,007,2021-02-25,3,액1,27.7,23,6.1,5.3,10.4,17.95,1,2
충남,부여,딸기,1,007,2021-02-25,3,액1,27.7,23,6.1,5.3,10.4,17.95,2,
충남,부여,딸기,1,007,2021-02-25,3,본주,27.7,23,6.1,5.3,10.4,17.95,4,1
충남,부여,딸기,1,007,2021-02-25,4,본주,30.2,10,6.0,4.9,6.5,17.81,2,1
충남,부여,딸기,1,007,2021-03-04,1,본주,28.5,8,6.8,5.4,11.8,19.70,3,2
충남,부여,딸기,1,007,2021-03-04,3,액1,27.0,24,6.2,5.4,10.5,18.58,2,2
충남,부여,딸기,1,007,2021-03-04,3,본주,27.0,24,6.2,5.4,10.5,18.58,4,2
충남,부여,딸기,1,007,2021-03-04,3,본주,27.0,24,6.2,5.4,10.5,18.58,5,1
충남,부여,딸기,1,007,2021-03-04,4,본주,30.3,10,6.2,5.2,7.4,18.57,3,
충남,부여,딸기,1,007,2021-03-10,1,본주,29.0,11,8.2,6.5,11.5,18.20,3,2
충남,부여,딸기,1,007,2021-03-10,2,본주,29.5,11,6.7,4.8,9.0,18.13,3,2
충남,부여,딸기,1,007,2021-03-10,3,액1,28.0,24,7.2,5.8,13.2,20.24,2,3
충남,부여,딸기,1,007,2021-03-10,3,본주,28.0,24,7.2,5.8,13.2,20.24,4,2
충남,부여,딸기,1,007,2021-03-10,3,본주,28.0,24,7.2,5.8,13.2,20.24,5,3
충남,부여,딸기,1,007,2021-03-10,4,본주,30.0,11,6.4,5.3,8.0,19.21,3,1
충남,부여,딸기,1,007,2021-03-10,4,본주,30.0,11,6.4,5.3,8.0,19.21,4,
충남,부여,딸기,1,007,2021-03-17,1,본주,29.0,13,8.3,6.7,12.0,19.37,3,3
충남,부여,딸기,1,007,2021-03-17,1,본주,29.0,13,8.3,6.7,12.0,19.37,4,
충남,부여,딸기,1,007,2021-03-17,2,본주,29.0,13,7.5,6.4,9.0,18.86,3,1
충남,부여,딸기,1,007,2021-03-17,3,액1,30.2,27,7.2,5.8,13.0,21.71,2,2
충남,부여,딸기,1,007,2021-03-17,3,본주,30.2,27,7.2,5.8,13.0,21.71,4,2
충남,부여,딸기,1,007,2021-03-17,3,본주,30.2,27,7.2,5.8,13.0,21.71,5,2
충남,부여,딸기,1,007,2021-03-17,4,본주,25.3,13,8.2,5.7,9.2,19.92,3,1
충남,부여,딸기,1,007,2021-03-17,4,본주,25.3,13,8.2,5.7,9.2,19.92,4,2
충남,부여,딸기,1,007,2021-03-24,1,본주,29.7,14,9.7,8.3,14.5,19.39,3,3
충남,부여,딸기,1,007,2021-03-24,1,본주,29.7,14,9.7,8.3,14.5,19.39,4,3
충남,부여,딸기,1,007,2021-03-24,2,본주,29.4,12,7.6,6.4,9.0,18.45,3,1
충남,부여,딸기,1,007,2021-03-24,2,본주,29.4,12,7.6,6.4,9.0,18.45,4,1
충남,부여,딸기,1,007,2021-03-24,3,액1,32.2,31,8.0,7.3,13.7,21.53,2,2
충남,부여,딸기,1,007,2021-03-24,3,액1,32.2,31,8.0,7.3,13.7,21.53,3,
충남,부여,딸기,1,007,2021-03-24,3,본주,32.2,31,8.0,7.3,13.7,21.53,4,2
충남,부여,딸기,1,007,2021-03-24,3,본주,32.2,31,8.0,7.3,13.7,21.53,5,2
충남,부여,딸기,1,007,2021-03-24,4,본주,25.1,13,8.2,5.8,9.2,19.77,3,1
충남,부여,딸기,1,007,2021-03-24,4,본주,25.1,13,8.2,5.8,9.2,19.77,4,3
충남,부여,딸기,1,007,2021-03-31,1,본주,31.0,14,9.8,8.7,15.0,19.26,4,2
충남,부여,딸기,1,007,2021-03-31,2,본주,29.5,13,7.6,6.4,9.3,19.78,3,1
충남,부여,딸기,1,007,2021-03-31,2,본주,29.5,13,7.6,6.4,9.3,19.78,4,1
충남,부여,딸기,1,007,2021-03-31,2,본주,29.5,13,7.6,6.4,9.3,19.78,5,1
충남,부여,딸기,1,007,2021-03-31,3,액1,33.0,30,8.0,7.3,14.0,21.78,2,2
충남,부여,딸기,1,007,2021-03-31,3,액1,33.0,30,8.0,7.3,14.0,21.78,3,2
충남,부여,딸기,1,007,2021-03-31,3,액1,33.0,30,8.0,7.3,14.0,21.78,4,1
충남,부여,딸기,1,007,2021-03-31,3,본주,33.0,30,8.0,7.3,14.0,21.78,5,2
충남,부여,딸기,1,007,2021-03-31,3,본주,33.0,30,8.0,7.3,14.0,21.78,6,1
충남,부여,딸기,1,007,2021-03-31,4,본주,25.1,14,9.0,7.6,9.5,19.51,3,1
충남,부여,딸기,1,007,2021-03-31,4,본주,25.1,14,9.0,7.6,9.5,19.51,4,3
충남,부여,딸기,1,007,2021-04-07,1,본주,32.0,14,10.8,7.7,16.0,20.33,4,2
충남,부여,딸기,1,007,2021-04-07,1,본주,32.0,14,10.8,7.7,16.0,20.33,5,1
충남,부여,딸기,1,007,2021-04-07,1,본주,32.0,14,10.8,7.7,16.0,20.33,6,
충남,부여,딸기,1,007,2021-04-07,2,본주,30.5,14,9.6,7.7,16.1,20.07,3,1
충남,부여,딸기,1,007,2021-04-07,2,본주,30.5,14,9.6,7.7,16.1,20.07,4,1
충남,부여,딸기,1,007,2021-04-07,2,본주,30.5,14,9.6,7.7,16.1,20.07,5,1
충남,부여,딸기,1,007,2021-04-07,3,액1,33.4,30,8.3,7.3,14.0,22.06,3,3
충남,부여,딸기,1,007,2021-04-07,3,액1,33.4,30,8.3,7.3,14.0,22.06,4,1
충남,부여,딸기,1,007,2021-04-07,3,본주,33.4,30,8.3,7.3,14.0,22.06,6,1
충남,부여,딸기,1,007,2021-04-07,3,본주,33.4,30,8.3,7.3,14.0,22.06,7,1
충남,부여,딸기,1,007,2021-04-07,4,본주,24.4,13,9.0,7.4,9.5,20.20,4,3
충남,부여,딸기,1,007,2021-04-07,4,본주,24.4,13,9.0,7.4,9.5,20.20,5,1
충남,부여,딸기,1,007,2021-04-14,1,본주,36.4,18,10.3,8.1,18.3,20.24,4,2
충남,부여,딸기,1,007,2021-04-14,1,본주,36.4,18,10.3,8.1,18.3,20.24,5,2
충남,부여,딸기,1,007,2021-04-14,1,본주,36.4,18,10.3,8.1,18.3,20.24,6,1
충남,부여,딸기,1,007,2021-04-14,2,본주,33.0,15,9.6,7.7,16.5,20.90,4,1
충남,부여,딸기,1,007,2021-04-14,2,본주,33.0,15,9.6,7.7,16.5,20.90,5,1
충남,부여,딸기,1,007,2021-04-14,3,액1,34.5,30,9.5,8.4,18.5,22.23,3,4
충남,부여,딸기,1,007,2021-04-14,3,액1,34.5,30,9.5,8.4,18.5,22.23,4,1
충남,부여,딸기,1,007,2021-04-14,3,본주,34.5,30,9.5,8.4,18.5,22.23,6,1
충남,부여,딸기,1,007,2021-04-14,3,본주,34.5,30,9.5,8.4,18.5,22.23,7,2
충남,부여,딸기,1,007,2021-04-14,4,본주,24.3,14,8.0,7.5,11.6,21.06,4,3
충남,부여,딸기,1,007,2021-04-14,4,본주,24.3,14,8.0,7.5,11.6,21.06,5,3
충남,부여,딸기,1,007,2021-04-21,1,본주,39.5,20,10.3,8.8,18.0,20.51,5,1
충남,부여,딸기,1,007,2021-04-21,1,본주,39.5,20,10.3,8.8,18.0,20.51,6,1
충남,부여,딸기,1,007,2021-04-21,2,본주,37.3,17,9.7,7.8,16.2,20.68,4,1
충남,부여,딸기,1,007,2021-04-21,2,본주,37.3,17,9.7,7.8,16.2,20.68,5,1
충남,부여,딸기,1,007,2021-04-21,2,본주,37.3,17,9.7,7.8,16.2,20.68,6,
충남,부여,딸기,1,007,2021-04-21,3,액1,35.3,33,8.8,6.6,18.7,22.20,3,1
충남,부여,딸기,1,007,2021-04-21,3,액1,35.3,33,8.8,6.6,18.7,22.20,4,1
충남,부여,딸기,1,007,2021-04-21,3,본주,35.3,33,8.8,6.6,18.7,22.20,6,1
충남,부여,딸기,1,007,2021-04-21,3,본주,35.3,33,8.8,6.6,18.7,22.20,7,1
충남,부여,딸기,1,007,2021-04-21,4,본주,25.3,17,8.7,6.8,13.5,21.55,5,2
충남,부여,딸기,1,007,2021-04-28,1,본주,41.3,22,10.5,8.6,19.0,20.92,5,1
충남,부여,딸기,1,007,2021-04-28,1,본주,41.3,22,10.5,8.6,19.0,20.92,6,1
충남,부여,딸기,1,007,2021-04-28,2,본주,39.8,16,9.7,7.7,16.5,20.58,6,1
충남,부여,딸기,1,007,2021-04-28,3,액1,36.0,35,8.8,6.4,18.5,22.08,5,
충남,부여,딸기,1,007,2021-04-28,3,본주,36.0,35,8.8,6.4,18.5,22.08,7,1
충남,부여,딸기,1,007,2021-04-28,4,본주,27.0,16,8.8,6.9,13.3,21.60,5,2
충남,부여,딸기,1,007,2021-05-07,2,본주,40.5,14,9.6,7.7,16.2,20.45,6,1
충남,부여,딸기,1,007,2021-05-07,2,본주,40.5,14,9.6,7.7,16.2,20.45,7,
충남,부여,딸기,1,007,2021-05-07,3,본주,38.0,33,9.6,8.7,19.7,22.00,8,1
충남,부여,딸기,1,007,2021-05-07,4,본주,31.0,17,9.0,7.0,13.7,23.88,5,1
충남,부여,딸기,1,007,2021-05-07,4,본주,31.0,17,9.0,7.0,13.7,23.88,6,3
충남,부여,딸기,1,007,2021-05-07,4,본주,31.0,17,9.0,7.0,13.7,23.88,7,1
충남,부여,딸기,1,007,2021-05-12,1,본주,45.0,21,10.5,8.6,18.6,22.09,7,1
충남,부여,딸기,1,007,2021-05-12,1,본주,45.0,21,10.5,8.6,18.6,22.09,8,1
충남,부여,딸기,1,007,2021-05-12,2,본주,41.2,14,9.8,8.5,21.0,20.30,6,1
충남,부여,딸기,1,007,2021-05-12,2,본주,41.2,14,9.8,8.5,21.0,20.30,7,1
충남,부여,딸기,1,007,2021-05-12,3,액1,40.8,30,9.2,7.2,22.5,24.96,6,1
충남,부여,딸기,1,007,2021-05-12,3,본주,40.8,30,9.2,7.2,22.5,24.96,8,3
충남,부여,딸기,1,007,2021-05-12,3,본주,40.8,30,9.2,7.2,22.5,24.96,9,1
충남,부여,딸기,1,007,2021-05-12,4,본주,32.5,20,9.8,7.8,18.0,24.40,6,6
충남,부여,딸기,1,007,2021-05-12,4,본주,32.5,20,9.8,7.8,18.0,24.40,7,3
충남,부여,딸기,1,007,2021-05-20,1,본주,43.8,22,10.5,8.7,19.0,23.76,7,4
충남,부여,딸기,1,007,2021-05-20,1,본주,43.8,22,10.5,8.7,19.0,23.76,8,4
충남,부여,딸기,1,007,2021-05-20,1,본주,43.8,22,10.5,8.7,19.0,23.76,9,2
충남,부여,딸기,1,007,2021-05-20,2,본주,42.0,14,10.0,8.0,16.0,21.49,7,7
충남,부여,딸기,1,007,2021-05-20,2,본주,42.0,14,10.0,8.0,16.0,21.49,8,
충남,부여,딸기,1,007,2021-05-20,3,액1,41.2,31,9.3,7.8,22.0,25.37,6,3
충남,부여,딸기,1,007,2021-05-20,3,본주,41.2,31,9.3,7.8,22.0,25.37,8,5
충남,부여,딸기,1,007,2021-05-20,3,본주,41.2,31,9.3,7.8,22.0,25.37,9,1
충남,부여,딸기,1,007,2021-05-20,4,본주,33.0,22,8.6,6.8,18.0,25.40,6,7
충남,부여,딸기,1,007,2021-05-20,4,본주,33.0,22,8.6,6.8,18.0,25.40,7,6
충남,부여,딸기,1,007,2021-05-26,1,본주,45.0,23,10.2,8.1,28.0,23.54,7,5
충남,부여,딸기,1,007,2021-05-26,1,본주,45.0,23,10.2,8.1,28.0,23.54,8,6
충남,부여,딸기,1,007,2021-05-26,1,본주,45.0,23,10.2,8.1,28.0,23.54,9,4
충남,부여,딸기,1,007,2021-05-26,2,본주,38.8,15,10.5,8.9,26.2,21.85,7,10
충남,부여,딸기,1,007,2021-05-26,2,본주,38.8,15,10.5,8.9,26.2,21.85,8,2
충남,부여,딸기,1,007,2021-05-26,3,액1,41.3,32,10.8,8.4,25.2,26.21,6,3
충남,부여,딸기,1,007,2021-05-26,3,본주,41.3,32,10.8,8.4,25.2,26.21,8,5
충남,부여,딸기,1,007,2021-05-26,3,본주,41.3,32,10.8,8.4,25.2,26.21,9,1
충남,부여,딸기,1,007,2021-05-26,4,본주,33.5,16,10.4,7.5,18.0,25.89,6,6
충남,부여,딸기,1,007,2021-05-26,4,본주,33.5,16,10.4,7.5,18.0,25.89,7,6
충남,부여,딸기,1,007,2021-05-26,4,본주,33.5,16,10.4,7.5,18.0,25.89,8,
충남,부여,딸기,1,011,2020-09-16,1,본주,32.4,7,8.5,6.0,16.6,12.16,0,
충남,부여,딸기,1,011,2020-09-16,2,본주,26.5,7,5.1,3.9,3.5,11.19,0,
충남,부여,딸기,1,011,2020-09-16,3,본주,27.5,7,8.3,6.9,12.4,12.60,0,
충남,부여,딸기,1,011,2020-09-16,4,본주,31.5,6,9.1,5.6,19.8,11.89,0,
충남,부여,딸기,1,011,2020-09-23,1,본주,35.8,8,6.6,4.5,7.1,12.58,0,
충남,부여,딸기,1,011,2020-09-23,2,본주,26.8,8,5.1,4.0,3.6,11.30,0,
충남,부여,딸기,1,011,2020-09-23,3,본주,29.6,7,6.3,4.7,6.9,12.81,0,
충남,부여,딸기,1,011,2020-09-23,4,본주,31.7,7,7.2,5.4,12.4,12.64,0,
충남,부여,딸기,1,011,2020-09-29,1,본주,28.1,8,7.6,5.3,7.7,13.15,0,
충남,부여,딸기,1,011,2020-09-29,2,본주,23.2,7,5.6,4.2,3.9,11.58,0,
충남,부여,딸기,1,011,2020-09-29,3,본주,29.6,6,8.3,6.2,6.5,12.35,0,
충남,부여,딸기,1,011,2020-09-29,4,본주,26.8,5,7.9,6.7,7.6,12.65,0,
충남,부여,딸기,1,011,2020-10-07,1,본주,21.2,6,10.1,7.2,6.9,13.25,0,
충남,부여,딸기,1,011,2020-10-07,2,본주,11.1,5,5.9,4.5,4.2,11.76,0,
충남,부여,딸기,1,011,2020-10-07,3,본주,23.9,6,9.5,7.0,6.3,12.40,0,
충남,부여,딸기,1,011,2020-10-07,4,본주,26.0,6,6.5,5.4,8.8,12.81,0,
충남,부여,딸기,1,011,2020-10-14,1,본주,20.8,7,10.3,8.4,7.5,13.30,0,
충남,부여,딸기,1,011,2020-10-14,2,본주,18.4,7,8.7,7.3,6.5,12.31,0,
충남,부여,딸기,1,011,2020-10-14,3,본주,21.2,6,11.6,8.6,7.8,12.56,0,
충남,부여,딸기,1,011,2020-10-14,4,본주,24.6,6,11.4,9.3,9.1,12.88,0,
충남,부여,딸기,1,011,2020-10-21,1,본주,21.1,6,11.1,8.2,7.9,13.36,0,
충남,부여,딸기,1,011,2020-10-21,2,본주,19.5,5,10.5,8.0,6.7,11.90,0,
충남,부여,딸기,1,011,2020-10-21,3,본주,21.0,5,10.7,9.6,9.2,13.06,0,
충남,부여,딸기,1,011,2020-10-21,4,본주,26.1,5,12.8,10.2,12.0,12.91,0,
충남,부여,딸기,1,011,2020-10-28,1,본주,20.1,6,11.6,9.2,6.7,13.39,1,
충남,부여,딸기,1,011,2020-10-28,2,본주,18.9,6,10.8,8.2,6.7,12.67,0,
충남,부여,딸기,1,011,2020-10-28,3,본주,23.3,6,12.6,9.4,11.2,13.77,1,
충남,부여,딸기,1,011,2020-10-28,4,본주,27.5,7,12.4,8.7,12.6,14.50,1,
충남,부여,딸기,1,011,2020-11-04,1,본주,22.9,6,10.4,7.7,6.3,13.58,1,1
충남,부여,딸기,1,011,2020-11-04,2,본주,18.9,6,10.6,8.2,7.8,13.86,1,
충남,부여,딸기,1,011,2020-11-04,3,본주,25.5,6,13.1,10.0,11.8,13.91,1,1
충남,부여,딸기,1,011,2020-11-04,4,본주,30.2,8,13.4,9.4,14.6,14.62,1,1
충남,부여,딸기,1,011,2020-11-11,1,본주,24.5,7,10.7,8.0,7.8,14.65,1,7
충남,부여,딸기,1,011,2020-11-11,2,본주,15.2,7,7.9,6.2,6.4,15.36,1,3
충남,부여,딸기,1,011,2020-11-11,3,본주,29.4,7,13.3,9.7,13.2,14.68,1,6
충남,부여,딸기,1,011,2020-11-11,4,본주,31.2,8,12.9,9.5,15.7,14.82,1,4
충남,부여,딸기,1,011,2020-11-18,1,본주,25.3,7,11.7,8.5,12.3,14.52,1,11
충남,부여,딸기,1,011,2020-11-18,2,본주,18.3,6,8.2,6.1,9.6,15.45,1,7
충남,부여,딸기,1,011,2020-11-18,3,본주,31.0,7,14.6,9.9,4.4,15.33,1,7
충남,부여,딸기,1,011,2020-11-18,4,본주,35.3,5,13.4,9.8,20.6,14.92,1,7
충남,부여,딸기,1,011,2020-11-25,1,본주,26.1,8,11.7,8.9,11.3,15.16,1,12
충남,부여,딸기,1,011,2020-11-25,2,본주,19.6,6,7.8,6.4,10.5,15.48,1,8
충남,부여,딸기,1,011,2020-11-25,3,본주,30.3,7,14.6,10.2,15.3,16.06,1,10
충남,부여,딸기,1,011,2020-11-25,4,본주,36.7,6,13.6,9.7,15.2,15.18,1,11
충남,부여,딸기,1,011,2020-12-02,1,본주,27.3,8,10.4,7.3,12.5,15.58,1,12
충남,부여,딸기,1,011,2020-12-02,2,본주,20.8,6,8.4,6.1,10.7,15.56,1,8
충남,부여,딸기,1,011,2020-12-02,3,본주,31.3,7,14.3,10.2,15.7,16.12,1,11
충남,부여,딸기,1,011,2020-12-02,4,본주,37.1,7,12.6,8.7,21.0,15.19,1,13
충남,부여,딸기,1,011,2020-12-09,1,본주,27.6,7,10.2,7.4,16.3,15.61,1,10
충남,부여,딸기,1,011,2020-12-09,2,본주,21.5,6,8.5,6.2,11.1,15.59,1,7
충남,부여,딸기,1,011,2020-12-09,2,본주,21.5,6,8.5,6.2,11.1,15.59,2,
충남,부여,딸기,1,011,2020-12-09,3,본주,31.1,7,14.2,10.5,15.8,16.24,1,10
충남,부여,딸기,1,011,2020-12-09,4,본주,36.6,7,13.3,8.9,18.5,15.20,1,10
충남,부여,딸기,1,011,2020-12-16,1,본주,29.1,8,10.5,7.6,16.3,15.65,1,7
충남,부여,딸기,1,011,2020-12-16,1,본주,29.1,8,10.5,7.6,16.3,15.65,2,
충남,부여,딸기,1,011,2020-12-16,2,본주,22.3,6,8.4,6.3,11.5,15.61,1,7
충남,부여,딸기,1,011,2020-12-16,2,본주,22.3,6,8.4,6.3,11.5,15.61,2,1
충남,부여,딸기,1,011,2020-12-16,3,본주,30.5,8,14.6,10.8,15.3,16.35,1,8
