도,시군,품목,작기,농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별꽃수,화방별개화수,화방별착과수
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,4,0,,32
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,5,0,,26
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,6,0,,24
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,7,0,,27
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,8,0,,19
전남,화순,방울토마토,1,029,2020-05-04,1,,384.2,28.5,14,38.1,33.6,12.00,19.3,9,2,2,13
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,1,0,,
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,10,5,5,19
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,11,9,5,7
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,12,14,6,
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,2,0,,3
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,3,0,,7
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,4,0,,8
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,5,0,,15
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,6,0,,12
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,7,0,,10
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,8,0,,10
전남,화순,방울토마토,1,029,2020-05-04,2,,382.4,30.8,13,43.1,38.4,12.40,24.7,9,0,,13
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,1,0,,
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,10,2,2,11
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,11,6,3,7
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,12,10,3,
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,2,0,,
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,3,0,,1
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,4,0,,2
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,5,0,,7
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,6,0,,21
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,7,0,,31
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,8,0,,24
전남,화순,방울토마토,1,029,2020-05-04,3,,417.5,25.5,15,38.3,34.4,8.10,9.3,9,0,,12
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,1,0,,2
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,10,0,,12
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,11,6,6,16
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,12,15,7,8
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,13,12,4,
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,2,0,,2
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,3,0,,4
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,4,0,,27
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,5,0,,25
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,6,0,,25
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,7,0,,27
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,8,0,,19
전남,화순,방울토마토,1,029,2020-05-12,1,,416.7,32.5,13,46.5,43.6,10.50,16.8,9,0,,14
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,1,0,,
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,10,1,1,22
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,11,4,2,12
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,12,8,4,9
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,13,8,3,2
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,14,7,,
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,2,0,,3
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,3,0,,5
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,4,0,,6
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,5,0,,13
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,6,0,,12
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,7,0,,10
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,8,0,,10
전남,화순,방울토마토,1,029,2020-05-12,2,,415.6,33.2,14,49.4,45.0,11.50,23.5,9,0,,13
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,1,0,,
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,10,0,,14
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,11,2,1,13
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,12,6,2,6
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,13,11,3,
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,2,0,,
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,3,0,,1
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,4,0,,1
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,5,0,,3
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,6,0,,13
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,7,0,,30
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,8,0,,24
전남,화순,방울토마토,1,029,2020-05-12,3,,456.0,38.5,13,40.5,42.4,10.10,8.2,9,0,,12
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,1,0,,
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,10,0,,12
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,11,2,1,22
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,12,5,4,18
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,13,13,7,4
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,14,12,2,1
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,15,7,,
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,2,0,,
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,3,0,,
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,4,0,,
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,5,0,,17
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,6,0,,22
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,7,0,,27
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,8,0,,19
전남,화순,방울토마토,1,029,2020-05-20,1,,449.2,32.5,14,43.2,37.6,12.40,13.7,9,0,,14
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,1,0,,
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,10,0,,24
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,11,2,2,14
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,12,3,1,14
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,13,7,2,8
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,14,7,3,3
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,15,10,,
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,2,0,,
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,3,0,,
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,4,0,,
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,5,0,,6
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,6,0,,7
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,7,0,,10
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,8,0,,10
전남,화순,방울토마토,1,029,2020-05-20,2,,447.1,31.5,16,47.2,42.6,11.90,24.5,9,0,,15
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,1,0,,
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,10,0,,13
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,11,0,,14
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,12,4,2,10
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,13,6,3,6
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,14,11,3,
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,2,0,,
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,3,0,,
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,4,0,,
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,5,0,,1
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,6,0,,8
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,7,0,,18
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,8,0,,24
전남,화순,방울토마토,1,029,2020-05-20,3,,488.2,32.2,14,44.3,39.6,10.80,5.8,9,0,,12
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,1,0,,
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,10,0,,12
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,11,0,,24
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,12,1,1,22
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,13,5,5,12
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,14,8,3,5
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,15,8,1,
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,2,0,,
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,3,0,,
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,4,0,,
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,5,0,,10
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,6,0,,12
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,7,0,,22
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,8,0,,19
전남,화순,방울토마토,1,029,2020-05-26,1,,469.5,20.3,13,50.8,41.0,12.30,34.4,9,0,,14
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,1,0,,
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,10,0,,24
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,11,0,,13
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,12,1,1,16
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,13,5,3,10
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,14,7,2,7
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,15,17,5,
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,2,0,,
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,3,0,,
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,4,0,,
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,5,0,,4
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,6,0,,7
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,7,0,,9
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,8,0,,10
전남,화순,방울토마토,1,029,2020-05-26,2,,466.9,19.8,15,48.5,41.2,12.00,16.2,9,0,,13
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,1,0,,
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,10,0,,13
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,11,0,,14
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,12,0,,13
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,13,4,2,9
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,14,7,3,4
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,15,8,,
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,2,0,,
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,3,0,,
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,4,0,,
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,5,0,,1
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,6,0,,5
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,7,0,,13
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,8,0,,22
전남,화순,방울토마토,1,029,2020-05-26,3,,516.9,28.7,13,43.5,33.0,10.80,21.7,9,0,,12
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,1,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,10,0,,12
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,11,0,,23
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,12,0,,23
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,13,4,2,18
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,14,4,3,10
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,15,9,3,4
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,16,10,2,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,2,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,3,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,4,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,5,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,6,0,,
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,7,0,,20
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,8,0,,13
전남,화순,방울토마토,1,029,2020-06-03,1,,511.0,41.5,17,45.7,41.6,11.80,46.7,9,0,,14
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,1,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,10,0,,23
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,11,0,,14
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,12,0,,16
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,13,1,1,14
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,14,3,2,12
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,15,11,7,8
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,16,15,4,1
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,2,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,3,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,4,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,5,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,6,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,7,0,,
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,8,0,,4
전남,화순,방울토마토,1,029,2020-06-03,2,,507.3,40.4,15,49.5,40.4,11.90,18.2,9,0,,13
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,1,0,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,10,0,,13
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,11,0,,14
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,12,0,,13
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,13,1,,12
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,14,2,1,10
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,15,6,2,3
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,16,10,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,2,0,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,3,0,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,4,0,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,5,0,,
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,6,0,,2
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,7,0,,1
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,8,0,,9
전남,화순,방울토마토,1,029,2020-06-03,3,,557.4,40.5,16,45.7,38.6,10.80,21.7,9,0,,9
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,1,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,10,0,,12
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,11,0,,23
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,12,0,,24
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,13,0,,21
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,14,2,2,12
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,15,7,5,8
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,16,9,5,4
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,2,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,3,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,4,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,5,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,6,0,,
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,7,0,,5
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,8,0,,6
전남,화순,방울토마토,1,029,2020-06-09,1,,511.0,,17,52.5,47.6,11.80,12.3,9,0,,12
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,1,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,10,0,,22
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,11,0,,13
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,12,0,,16
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,13,0,,15
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,14,0,,15
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,15,5,4,18
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,16,14,6,8
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,2,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,3,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,4,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,5,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,6,0,,
전남,화순,방울토마토,1,029,2020-06-09,2,,507.3,,15,54.2,56.2,10.20,18.2,7,0,,
