id,week,week_start_date,obj_num,flw_get,week_sin,week_cos,last_flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_day,temp_ex_night,sr_ex_day,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,soil_temp_day,soil_temp_night
25,29,2021.4.2 0:00,3,1,0.6631226582407952,0.7485107481711011,2.0,43.8,11,6.3,1.8,27.4,18.65,14.989010989010987,9.862337662337662,1.3016483516483517,18.856043956043955,10.385064935064934,63.70769230769231,84.42597402597404,460.05494505494505,494.3636363636364,16.813186813186814,14.767532467532469
25,29,2021.4.2 0:00,4,2,0.6631226582407952,0.7485107481711011,1.0,42.5,8,7.2,2.1,21.6,17.7,14.989010989010987,9.862337662337662,1.3016483516483517,18.856043956043955,10.385064935064934,63.70769230769231,84.42597402597404,460.05494505494505,494.3636363636364,16.813186813186814,14.767532467532469
25,30,2021.4.9 0:00,1,4,0.8229838658936558,0.5680647467311567,5.0,38.5,6,8.5,3.4,24.2,17.57,13.491483516483516,7.628463203463203,1.5374358974358973,17.956776556776557,9.5241341991342,89.02490842490842,96.25876623376624,467.4642857142857,515.4166666666666,16.640018315018317,14.08030303030303
25,30,2021.4.9 0:00,2,4,0.8229838658936558,0.5680647467311567,4.0,42.0,9,7.6,3.3,29.7,18.62,13.491483516483516,7.628463203463203,1.5374358974358973,17.956776556776557,9.5241341991342,89.02490842490842,96.25876623376624,467.4642857142857,515.4166666666666,16.640018315018317,14.08030303030303
25,30,2021.4.9 0:00,3,4,0.8229838658936558,0.5680647467311567,1.0,45.4,10,8.0,3.2,28.6,19.01,13.491483516483516,7.628463203463203,1.5374358974358973,17.956776556776557,9.5241341991342,89.02490842490842,96.25876623376624,467.4642857142857,515.4166666666666,16.640018315018317,14.08030303030303
25,30,2021.4.9 0:00,4,4,0.8229838658936558,0.5680647467311567,2.0,45.8,8,8.5,3.3,26.5,17.75,13.491483516483516,7.628463203463203,1.5374358974358973,17.956776556776557,9.5241341991342,89.02490842490842,96.25876623376624,467.4642857142857,515.4166666666666,16.640018315018317,14.08030303030303
26,5,2020-10-07 0:00,1,0,0.9350162426854148,0.35460488704253557,0.0,22.7,5,12.8,9.6,9.7,11.69,19.90692640692641,11.305860805860808,1.3994805194805195,24.216125541125542,13.708058608058607,45.73955627705628,82.26996336996338,439.24675324675326,596.7133699633699,21.922402597402595,19.72802197802197
26,5,2020-10-07 0:00,2,0,0.9350162426854148,0.35460488704253557,0.0,23.3,5,9.9,7.9,10.3,13.09,19.90692640692641,11.305860805860808,1.3994805194805195,24.216125541125542,13.708058608058607,45.73955627705628,82.26996336996338,439.24675324675326,596.7133699633699,21.922402597402595,19.72802197802197
26,5,2020-10-07 0:00,3,0,0.9350162426854148,0.35460488704253557,0.0,26.4,5,8.3,7.5,11.3,13.29,19.90692640692641,11.305860805860808,1.3994805194805195,24.216125541125542,13.708058608058607,45.73955627705628,82.26996336996338,439.24675324675326,596.7133699633699,21.922402597402595,19.72802197802197
26,5,2020-10-07 0:00,4,0,0.9350162426854148,0.35460488704253557,0.0,19.4,5,9.8,7.9,6.4,13.02,19.90692640692641,11.305860805860808,1.3994805194805195,24.216125541125542,13.708058608058607,45.73955627705628,82.26996336996338,439.24675324675326,596.7133699633699,21.922402597402595,19.72802197802197
26,6,2020-10-14 0:00,1,0,0.992708874098054,0.120536680255323,0.0,24.6,6,10.5,7.5,10.8,11.79,15.844588744588746,6.865567765567766,1.2032900432900433,21.8025974025974,10.402838827838826,55.65124458874459,84.3985347985348,442.982683982684,604.4642857142857,18.94686147186147,16.583516483516483
26,6,2020-10-14 0:00,2,0,0.992708874098054,0.120536680255323,0.0,24.7,4,10.2,8.4,10.7,13.97,15.844588744588746,6.865567765567766,1.2032900432900433,21.8025974025974,10.402838827838826,55.65124458874459,84.3985347985348,442.982683982684,604.4642857142857,18.94686147186147,16.583516483516483
26,6,2020-10-14 0:00,3,0,0.992708874098054,0.120536680255323,0.0,27.1,5,8.5,7.6,11.5,13.77,15.844588744588746,6.865567765567766,1.2032900432900433,21.8025974025974,10.402838827838826,55.65124458874459,84.3985347985348,442.982683982684,604.4642857142857,18.94686147186147,16.583516483516483
26,6,2020-10-14 0:00,4,0,0.992708874098054,0.120536680255323,0.0,21.0,5,10.0,8.2,7.2,13.43,15.844588744588746,6.865567765567766,1.2032900432900433,21.8025974025974,10.402838827838826,55.65124458874459,84.3985347985348,442.982683982684,604.4642857142857,18.94686147186147,16.583516483516483
26,7,2020-10-21 0:00,1,0,0.992708874098054,-0.12053668025532288,0.0,25.7,4,10.6,7.6,11.0,12.23,14.375324675324675,6.813186813186815,1.1757142857142855,20.03246753246753,13.629670329670333,54.87857142857143,75.25824175824175,475.4025974025975,643.912087912088,18.872727272727275,17.506593406593407
26,7,2020-10-21 0:00,2,1,0.992708874098054,-0.12053668025532288,0.0,25.5,5,12.3,10.9,11.9,14.09,14.375324675324675,6.813186813186815,1.1757142857142855,20.03246753246753,13.629670329670333,54.87857142857143,75.25824175824175,475.4025974025975,643.912087912088,18.872727272727275,17.506593406593407
26,7,2020-10-21 0:00,3,1,0.992708874098054,-0.12053668025532288,0.0,28.2,5,13.0,11.0,13.6,13.88,14.375324675324675,6.813186813186815,1.1757142857142855,20.03246753246753,13.629670329670333,54.87857142857143,75.25824175824175,475.4025974025975,643.912087912088,18.872727272727275,17.506593406593407
26,7,2020-10-21 0:00,4,0,0.992708874098054,-0.12053668025532288,0.0,20.5,5,10.0,8.2,7.3,14.34,14.375324675324675,6.813186813186815,1.1757142857142855,20.03246753246753,13.629670329670333,54.87857142857143,75.25824175824175,475.4025974025975,643.912087912088,18.872727272727275,17.506593406593407
26,8,2020-10-28 0:00,1,1,0.9350162426854148,-0.35460488704253545,0.0,29.0,5,12.0,9.3,13.9,14.71,13.507792207792209,5.70989010989011,1.0809090909090908,19.971428571428568,13.247252747252745,55.35714285714285,67.78791208791209,471.1168831168831,636.6813186813187,18.82467532467533,17.293406593406594
26,8,2020-10-28 0:00,2,3,0.9350162426854148,-0.35460488704253545,1.0,27.0,6,10.6,10.0,11.5,15.95,13.507792207792209,5.70989010989011,1.0809090909090908,19.971428571428568,13.247252747252745,55.35714285714285,67.78791208791209,471.1168831168831,636.6813186813187,18.82467532467533,17.293406593406594
26,8,2020-10-28 0:00,3,3,0.9350162426854148,-0.35460488704253545,1.0,27.5,6,12.5,10.0,13.7,16.03,13.507792207792209,5.70989010989011,1.0809090909090908,19.971428571428568,13.247252747252745,55.35714285714285,67.78791208791209,471.1168831168831,636.6813186813187,18.82467532467533,17.293406593406594
26,8,2020-10-28 0:00,4,1,0.9350162426854148,-0.35460488704253545,0.0,22.5,6,6.3,5.8,12.7,17.32,13.507792207792209,5.70989010989011,1.0809090909090908,19.971428571428568,13.247252747252745,55.35714285714285,67.78791208791209,471.1168831168831,636.6813186813187,18.82467532467533,17.293406593406594
26,9,2020-11-04 0:00,1,3,0.8229838658936565,-0.5680647467311557,1.0,28.2,6,13.5,9.6,13.6,15.72,10.94805194805195,2.7626373626373626,1.1606493506493507,19.25064935064935,12.013186813186817,55.34480519480519,70.73406593406592,481.5714285714285,659.0439560439561,17.777922077922078,16.274725274725274
26,9,2020-11-04 0:00,2,7,0.8229838658936565,-0.5680647467311557,3.0,28.5,6,11.7,10.1,11.2,16.82,10.94805194805195,2.7626373626373626,1.1606493506493507,19.25064935064935,12.013186813186817,55.34480519480519,70.73406593406592,481.5714285714285,659.0439560439561,17.777922077922078,16.274725274725274
26,9,2020-11-04 0:00,3,7,0.8229838658936565,-0.5680647467311557,3.0,29.0,7,12.2,10.7,14.5,16.85,10.94805194805195,2.7626373626373626,1.1606493506493507,19.25064935064935,12.013186813186817,55.34480519480519,70.73406593406592,481.5714285714285,659.0439560439561,17.777922077922078,16.274725274725274
26,9,2020-11-04 0:00,4,5,0.8229838658936565,-0.5680647467311557,1.0,38.5,6,12.5,9.2,16.2,18.15,10.94805194805195,2.7626373626373626,1.1606493506493507,19.25064935064935,12.013186813186817,55.34480519480519,70.73406593406592,481.5714285714285,659.0439560439561,17.777922077922078,16.274725274725274
26,10,2020-11-11 0:00,1,6,0.6631226582407952,-0.7485107481711012,3.0,30.3,7,11.8,9.7,17.7,16.07,13.72285714285714,3.1762166405023544,1.0885454545454545,20.43103896103896,12.27425431711146,57.87584415584417,73.80392464678178,493.5376623376624,667.9434850863421,18.048571428571428,16.80667189952904
26,10,2020-11-11 0:00,2,11,0.6631226582407952,-0.7485107481711012,7.0,30.5,7,11.6,9.1,16.6,17.74,13.72285714285714,3.1762166405023544,1.0885454545454545,20.43103896103896,12.27425431711146,57.87584415584417,73.80392464678178,493.5376623376624,667.9434850863421,18.048571428571428,16.80667189952904
26,10,2020-11-11 0:00,3,11,0.6631226582407952,-0.7485107481711012,7.0,30.9,8,12.9,11.0,16.0,17.28,13.72285714285714,3.1762166405023544,1.0885454545454545,20.43103896103896,12.27425431711146,57.87584415584417,73.80392464678178,493.5376623376624,667.9434850863421,18.048571428571428,16.80667189952904
26,10,2020-11-11 0:00,4,7,0.6631226582407952,-0.7485107481711012,5.0,39.8,7,14.5,12.0,15.4,18.37,13.72285714285714,3.1762166405023544,1.0885454545454545,20.43103896103896,12.27425431711146,57.87584415584417,73.80392464678178,493.5376623376624,667.9434850863421,18.048571428571428,16.80667189952904
26,11,2020-11-18 0:00,1,7,0.46472317204376906,-0.8854560256532096,6.0,31.0,7,12.1,9.4,17.0,16.42,11.387272727272729,7.632103610675039,0.5885974025974026,18.18610389610389,13.85361067503925,76.3891341990909,90.30190999480376,451.3532467532468,586.2927786499215,17.958441558441557,16.897880690737832
26,11,2020-11-18 0:00,2,10,0.46472317204376906,-0.8854560256532096,11.0,30.5,8,10.0,8.4,15.5,18.15,11.387272727272729,7.632103610675039,0.5885974025974026,18.18610389610389,13.85361067503925,76.3891341990909,90.30190999480376,451.3532467532468,586.2927786499215,17.958441558441557,16.897880690737832
26,11,2020-11-18 0:00,3,10,0.46472317204376906,-0.8854560256532096,11.0,31.7,9,11.5,8.5,19.1,17.59,11.387272727272729,7.632103610675039,0.5885974025974026,18.18610389610389,13.85361067503925,76.3891341990909,90.30190999480376,451.3532467532468,586.2927786499215,17.958441558441557,16.897880690737832
26,11,2020-11-18 0:00,4,10,0.46472317204376906,-0.8854560256532096,7.0,40.0,7,14.8,12.1,15.5,19.25,11.387272727272729,7.632103610675039,0.5885974025974026,18.18610389610389,13.85361067503925,76.3891341990909,90.30190999480376,451.3532467532468,586.2927786499215,17.958441558441557,16.897880690737832
